Date,Close,LR,RV_22
2006-01-04,4.172,0.1617296634741665,
2006-01-05,3.823,-0.0873600824242502,
2006-01-06,2.231,-0.5385855392638803,
2006-01-09,2.214,-0.007649081163950355,
2006-01-10,3.399,0.42868043642753395,
2006-01-11,3.548,0.04290279373335393,
2006-01-12,2.816,-0.23106662615153706,
2006-01-13,1.684,-0.5141455224756609,
2006-01-17,0.329,-1.6328694440369,
2006-01-18,0.385,0.1571855835224123,
2006-01-19,0.544,0.3457059125681585,
2006-01-20,0.111,-1.5894190455436086,
2006-01-23,0.598,1.6840605526382975,
2006-01-24,1.354,0.8172276995215886,
2006-01-25,2.644,0.6692297474993567,
2006-01-26,3.199,0.1905453389779409,
2006-01-27,0.922,-1.2440483163929241,
2006-01-30,1.894,0.7199010501894296,
2006-03-08,1.285,-0.3879322764167034,
2006-03-09,1.818,0.3469782774081041,
2006-03-10,2.313,0.240808387494015,
2006-03-13,4.572,0.6814053626832621,0.6194420753236693
2006-03-14,5.333,0.15396318568590095,0.6193337070801016
2006-03-15,5.292,-0.007717685365756122,0.6188747479293035
2006-03-16,2.703,-0.6718339789583986,0.626704190478004
2006-03-17,3.494,0.2566849444175544,0.6294680431691992
2006-03-20,0.829,-1.438582335558707,0.7154068793651364
2006-03-29,0.298,-1.0231266686298905,0.7561948810018232
2006-03-30,2.283,2.036152160024391,0.9642625284148245
2006-03-31,3.302,0.3690379779502778,0.9572737265918011
2006-04-03,1.697,-0.6656663592458469,0.8465651835901638
2006-04-04,4.611,0.999582766972479,0.885449266630678
2006-04-05,4.119,-0.11283433777062468,0.8848380766436857
2006-04-06,6.814,0.503368903784831,0.7487854611208438
2006-04-07,8.044,0.16594715267163096,0.6371158189371682
2006-04-10,7.491,-0.0712241719446598,0.6138423270074305
2006-04-11,5.699,-0.2734115791128835,0.6011322516934866
2006-04-12,7.718,0.3032645422625644,0.6033805612642908
2006-04-13,9.828,0.24168019154350562,0.5220216139004192
2006-04-17,10.853,0.09920608480494542,0.5033360609615561
2006-04-18,14.733,0.30564833626133936,0.4943355338299146
2006-04-19,17.234,0.1567943010923578,0.4917032071334593
2006-04-20,15.521,-0.1046902311485276,0.4925693439800132
2006-04-21,11.375,-0.3107759808320334,0.4811040000003046
2006-04-24,10.268,-0.10238570182812001,0.48134363677442565
2006-04-25,13.089,0.24273991980068832,0.4833005644436823
2006-04-26,11.997,-0.08711556427679135,0.45913630362371205
2006-04-27,16.277,0.3050964498765705,0.4601139845040244
2006-04-28,18.942,0.15162861039454834,0.34659424757829926
2006-05-01,18.824,-0.006249027378848471,0.2807371651822297
2006-05-02,19.742,0.04761569457063519,0.11055012095853531
2006-05-03,20.733,0.04897828778167046,0.10694640016246934
2006-05-04,18.563,-0.11055628155028074,0.08134596726816674
2006-05-05,17.194,-0.07660986647483403,0.042684609467282836
2006-05-08,15.53,-0.10178684859165665,0.04250849658678496
2006-05-09,16.204,0.04248448817984851,0.03271686492616546
2006-05-10,13.552,-0.17872398743074536,0.03396199079011529
2006-05-11,16.734,0.21090843996370845,0.03502927400489894
2006-05-12,19.342,0.1448363194213642,0.030634607388532832
2006-05-15,17.869,-0.07921152939824694,0.02826055191840153
2006-05-16,15.822,-0.12166599129731992,0.027218775197279332
2006-05-17,19.495,0.20875664583535603,0.02857352620375538
2006-05-18,14.761,-0.2781694548797007,0.02855214455246809
2006-05-19,9.426,-0.4485167390533209,0.03617274848052444
2006-05-22,9.753,0.03410310148833906,0.036027079924463426
2006-05-23,9.544,-0.02166224519426274,0.03185087789786741
2006-05-24,10.548,0.10002358369542508,0.03189321503131565
2006-05-25,12.1,0.13726918411165512,0.02997285706537614
2006-05-26,11.373,-0.061963327400388124,0.029801486796695312
2006-05-30,10.667,-0.06408726155896138,0.02518412142764071
2006-05-31,9.0,-0.16993028630712637,0.024652283589372197
2006-06-01,8.071,-0.10894718699398442,0.024861971080880823
2006-06-02,8.292,0.027013804231298177,0.02471231032581907
2006-06-05,4.373,-0.6398419221427498,0.040479532322733075
2006-06-06,0.781,-1.7226294015732346,0.16471892724844886
2006-06-07,1.563,0.6937871805817906,0.19664238799785347
2006-07-31,2.417,0.4359200502820063,0.21015388044316857
2006-08-01,2.439,0.009061017512437375,0.2098002631861118
2006-08-02,1.418,-0.5423406911238475,0.21901854967146114
2006-08-08,2.097,0.3912603238098472,0.2258820452984234
2006-08-09,2.518,0.18295718370237246,0.22681668356061588
2006-08-10,0.854,-1.0812890208157226,0.27117554525773524
2006-08-11,0.497,-0.5413411676919411,0.27851958779705754
2007-03-21,0.899,0.5926930083749916,0.2986048523588246
2007-03-22,0.372,-0.8823891801984738,0.3231592038034254
2007-03-23,0.863,0.8415208368102813,0.3642554242228668
2007-03-26,2.032,0.8563611176149446,0.40616847754081237
2007-03-27,3.408,0.5171050792508338,0.4219094440077338
2007-03-28,5.486,0.4760737835483422,0.43359603097838706
2007-03-29,2.622,-0.7382620071739034,0.45451561161198095
2007-03-30,3.096,0.16617357038597258,0.45704537554166985
2007-04-02,6.051,0.6701125919127038,0.48120185345405564
2007-04-03,4.881,-0.21487343073517406,0.4819107173510896
2007-04-04,5.462,0.11246490614650284,0.4824281730597298
2007-04-05,5.535,0.013276543109087102,0.4823781881726616
2007-04-06,2.228,-0.9099872440955626,0.501684630612926
2007-04-09,0.924,-0.8801475294054906,0.39818904336487265
2007-04-10,2.594,1.032244293234705,0.42551319995837794
2007-04-11,1.255,-0.726065513310505,0.44119347252474495
2007-04-12,0.823,-0.42193465088881443,0.44804223737387844
2007-04-13,0.008,-4.6335146589972345,1.4009215452938995
2007-04-17,0.876,4.695924549256556,2.5000879752568452
2007-04-18,1.645,0.6301295722630809,2.518658725263598
2007-04-19,2.635,0.47114279777599033,2.471197996029068
2007-04-20,2.32,-0.12731599631510704,2.4556246477313217
2007-04-23,1.782,-0.26383085662960093,2.4463363206474336
2007-04-24,2.4,0.29773240830528225,2.4069708676056174
2007-04-25,1.696,-0.3471961999841886,2.3855245630019146
2007-04-26,0.615,-1.0144055485453305,2.3975000493183196
2007-04-27,1.714,1.0249628313512071,2.436862260624887
2007-04-30,3.214,0.6286864471397328,2.4452945080025708
2007-05-01,0.876,-1.2999054553610665,2.4978223628185043
2007-05-23,1.678,0.64999179609076,2.5184155022737524
2007-05-24,0.189,-2.183610871967509,2.698893263528852
2007-05-25,0.129,-0.3819346106979702,2.7010738285347164
2007-05-28,0.656,1.626348384582417,2.8452748176306426
2007-06-06,1.48,0.8136365778140716,2.8827471679970267
2007-06-07,10.558,1.9648417786254009,3.025680118233791
2007-06-08,11.535,0.08850202522429251,2.9806097985016984
2007-06-11,14.184,0.20672867714618937,2.93945183634642
2007-06-12,19.689,0.3279455353877889,2.909313331424588
2007-06-13,12.341,-0.46713305168864894,2.9117611026825294
2007-06-14,13.38,0.08083400222903592,1.7863504089124878
2007-06-15,14.048,0.04871898219267834,0.8389520337495171
2007-06-18,13.696,-0.025376217493374487,0.8270190741948594
2007-06-19,14.824,0.07914366958367225,0.8200109659290198
2007-06-20,16.432,0.10298316420314357,0.8179071930269886
2007-06-21,21.581,0.27258264477312455,0.8129619701400616
2007-06-22,22.257,0.030843267916171868,0.8115134899413318
2007-06-25,20.9,-0.06290740690473351,0.8030457797573198
2007-06-26,21.455,0.026208559472722825,0.7404199534502732
2007-06-27,18.191,-0.16503075216340868,0.7069241637987365
2007-06-28,15.652,-0.15032826193191307,0.6958312970251337
2007-06-29,15.542,-0.007052667561115555,0.602891142532358
2007-07-02,14.672,-0.057605121272941595,0.5906564038571434
2007-07-03,15.53,0.05683272164648656,0.3318597600518858
2007-07-05,17.015,0.09132167079227349,0.31579331903624536
