Date,Close,LR,RV_22
2012-08-09,551.268,0.005814414110348665,
2012-08-10,552.893,0.0029434134572889903,
2012-08-13,554.523,0.002943791993468281,
2012-08-14,553.75,-0.0013949633805925288,
2012-08-15,558.182,0.007971752716318115,
2012-08-16,546.616,-0.02093852914768668,
2012-08-17,540.682,-0.010915239273544763,
2012-08-20,534.009,-0.012418612903679183,
2012-08-21,537.531,0.006573740006563966,
2012-08-22,540.046,0.004667888358136807,
2012-08-23,552.015,0.021920898705481306,
2012-08-24,547.989,-0.007320006067085494,
2012-08-27,543.469,-0.008282546537788704,
2012-08-28,546.825,0.006156157144543428,
2012-08-29,545.434,-0.0025470163248559885,
2012-08-30,553.592,0.014846145296244728,
2012-08-31,543.072,-0.019186045503137628,
2012-09-03,542.673,-0.0007349792409110378,
2012-09-04,540.642,-0.0037496063094817345,
2012-09-05,541.451,0.001495250686823546,
2012-09-06,512.403,-0.055141148158909026,
2012-09-07,498.442,-0.027624191220700922,0.00026380829217912766
2012-09-10,503.074,0.009250042989597418,0.0002676590319625732
2012-09-11,493.82,-0.018566198256764643,0.0002741409696754409
2012-09-12,483.802,-0.02049534621148208,0.0002810767337377057
2012-09-13,457.195,-0.05656573637915496,0.000394176760640551
2012-09-14,445.933,-0.024941279207841838,0.0003911283798188328
2012-09-17,449.574,0.008131751205785243,0.00039982513298339906
2012-09-18,449.551,-5.116085083844979e-05,0.00040308828999430994
2012-09-19,448.018,-0.0034158966957003045,0.00040331826983924156
2012-09-20,455.546,0.01666328934715633,0.0004219311660637752
2012-09-21,457.8,0.004935707992033578,0.00042224535603924693
2012-09-24,470.873,0.028156011072985265,0.0004414891899703318
2012-09-25,496.862,0.05372390295286156,0.0006103265244800144
2012-09-26,500.773,0.007840583050158223,0.0006162606548221422
2012-09-27,503.592,0.0056135118260316474,0.0006157636822829229
2012-09-28,503.593,1.9857325126437786e-06,0.0006163495397338731
2012-10-01,502.143,-0.0028834624685831756,0.0005994436510141004
2012-10-02,502.144,1.991462600159366e-06,0.0005892203646565749
2012-10-03,495.675,-0.012966461122406514,0.0005927280532409039
2012-10-04,486.378,-0.018934370658746147,0.0006026766971012665
2012-10-05,483.512,-0.005909965752596946,0.0006007240291895672
2012-10-09,497.828,0.029178502227328984,0.0005224007502671161
2012-10-10,508.675,0.021554669901354906,0.0005090953399636026
2012-10-11,502.871,-0.011475629766637852,0.0005121854112934191
2012-10-12,500.717,-0.004292604749255524,0.0004962323516014557
2012-10-15,497.083,-0.007284057060656046,0.0004775850417007763
2012-10-16,475.57,-0.04424292955529463,0.0004166571366243636
2012-10-17,459.958,-0.03337890364330409,0.00044137489397983137
2012-10-18,468.393,0.018172506153185886,0.00045238755875605743
2012-10-19,485.524,0.03592103296321181,0.0005046446102759947
