Date,Close,LR,RV_22
2006-01-04,12.84,0.005466628217367209,
2006-01-05,12.79,-0.003901682671064055,
2006-01-06,12.44,-0.027746528279717797,
2006-01-09,12.5,0.004811556997222244,
2006-01-10,12.3,-0.016129381929883557,
2006-01-11,12.61,0.024890887598456146,
2006-01-12,12.7,0.00711184348771754,
2006-01-13,12.74,0.0031446566794715025,
2006-01-17,13.25,0.03925090228821393,
2006-01-18,13.34,0.006769488055246686,
2006-01-19,13.14,-0.015106027431013302,
2006-01-20,14.57,0.10330360715064879,
2006-01-23,14.66,0.006158076251391975,
2006-01-24,14.1,-0.038947899074382786,
2006-01-25,13.59,-0.03684056922107004,
2006-01-26,13.24,-0.026091677654190182,
2006-01-27,12.76,-0.03692727259221851,
2006-01-30,12.91,0.011686926941907316,
2006-01-31,13.0,0.006947152602985618,
2006-02-01,12.83,-0.013163178833991651,
2006-02-02,13.52,0.05238389198727278,
2006-02-03,13.34,-0.01340303012734001,0.0010674397067367296
2006-02-06,13.37,0.002246350626373683,0.0010668432648261582
2006-02-07,13.91,0.03959461482150006,0.0011290610488940808
2006-02-08,13.36,-0.040342837826851774,0.0011741367115531015
2006-02-09,13.46,0.007457156108082064,0.001174850049409654
2006-02-10,13.28,-0.013463180168294286,0.0011702234972503817
2006-02-13,13.6,0.02381064869371885,0.0011680742560906876
2006-02-14,12.99,-0.045889962059498135,0.0012772070488779076
2006-02-15,12.85,-0.010836019341279535,0.0012832709394461164
2006-02-16,12.2,-0.051907859602017936,0.00132361927180149
2006-02-17,12.43,0.018676953783408834,0.0013419969104844023
2006-02-21,12.51,0.006415418956200014,0.00133867056304886
2006-02-22,12.11,-0.03249676691381875,0.0008119837336939187
2006-02-23,12.14,0.002474228066351447,0.0008074908688436012
2006-02-24,12.07,-0.005782750521912128,0.000761547402618627
2006-02-27,12.21,0.011532253013172955,0.0007307382857630486
2006-02-28,12.8,0.047189882802958216,0.0008267080763446845
2006-03-01,12.55,-0.019724505347778365,0.0007821764746358962
2006-03-02,12.64,0.007145723140918214,0.0007777330862976397
2006-03-03,12.64,0.0,0.0007746947424580831
2006-03-06,13.2,0.04335044087361384,0.00085588990057798
2006-03-07,13.33,0.009800304598292175,0.0007311094256332282
2006-03-08,13.16,-0.012835208293445977,0.0007304340578594499
2006-03-09,13.36,0.015083242211328507,0.0007414255595890686
2006-03-10,12.9,-0.03503785674087334,0.0007129331442882793
2006-03-13,12.77,-0.010128641323178478,0.0006481998594636067
2006-03-14,12.31,-0.036686729848085964,0.0006967938447179484
2006-03-15,12.28,-0.0024400174773657746,0.000692444879136536
2006-03-16,12.41,0.010530676497519487,0.000665845739594286
2006-03-17,12.63,0.01757233714588402,0.0005967081443003722
2006-03-20,12.65,0.0015822788111297115,0.0005924130581293557
2006-03-21,12.74,0.007089434970487751,0.0004629728094221083
2006-03-22,12.41,-0.026244050927501483,0.00048321414892856293
2006-03-23,12.43,0.0016103063061039258,0.0004812942705267574
2006-03-24,12.27,-0.01295564679979977,0.00043871563394840533
2006-03-27,12.48,0.016970104218461568,0.000450859162988104
2006-03-28,12.54,0.004796172263493048,0.0004488549654789441
2006-03-29,12.05,-0.039858875268110605,0.0005209577820445953
2006-03-30,12.35,0.02459140313732222,0.00044131682523906635
2006-03-31,12.22,-0.010582109330536937,0.00042935830007877554
2006-04-03,12.25,0.002451983247286904,0.0004266239760855117
2006-04-04,11.97,-0.02312241742085419,0.000447788988901624
2006-04-05,11.9,-0.005865119452398204,0.00034309211276990434
2006-04-06,11.93,0.002517835992340789,0.0003354370336541121
2006-04-07,12.53,0.049069532798152515,0.0004636913558627478
2006-04-10,12.57,0.0031872536941790486,0.0004505089729359989
2006-04-11,13.21,0.04966109593207779,0.0005163095360598128
2006-04-12,13.01,-0.015255826009819895,0.0005229773699504062
2006-04-13,12.97,-0.003079294196061344,0.00045418402507543256
2006-04-17,13.17,0.015302517426837081,0.0004603585173833664
2006-04-18,12.25,-0.07241557876445359,0.0007150252056812598
2006-04-19,12.11,-0.011494379425735168,0.0007031509416668263
2006-04-20,12.06,-0.004137366265961617,0.0007027350358345381
2006-04-21,12.19,0.010721752194140954,0.0007065382751899327
2006-04-24,11.86,-0.027444549923600903,0.0007093750057427888
2006-04-25,11.89,0.0025263171331109113,0.0007097333843042154
2006-04-26,12.01,0.0100419253892019,0.0007098195478652466
2006-04-27,12.26,0.020602294416173006,0.0007166263338152018
2006-04-28,11.86,-0.03317053693848582,0.0007618821949902352
2006-05-01,12.52,0.054155972102372996,0.000829447850692482
2006-05-02,12.29,-0.018541442094008875,0.0008201391313376429
2006-05-03,12.38,0.007296343678506734,0.0008170268479793535
2006-05-04,12.18,-0.01628700497469948,0.0008296674765296833
2006-05-05,12.02,-0.013223333174689156,0.0008125681102040818
2006-05-08,12.33,0.02546338806919124,0.0008391157371399298
2006-05-09,12.1,-0.018829864573557398,0.0008579918527943606
2006-05-10,12.11,0.0008261049623055072,0.0007412835841550052
2006-05-11,12.55,0.035689108012792126,0.0008039633768568138
2006-05-12,13.69,0.08694497372256427,0.001043745063194533
2006-05-15,13.29,-0.029653766575203466,0.0010763117131591174
2006-05-16,13.15,-0.010590114101380443,0.001081770930221802
2006-05-17,14.98,0.13029421946529984,0.0018435464004261045
2006-05-18,15.55,0.037344660536169805,0.0015729780583622062
2006-05-19,15.44,-0.007099094028613084,0.0015645059925458663
2006-05-22,15.96,0.03312404742503272,0.0015737475972225287
2006-05-23,16.19,0.01430817566788134,0.0015736442677670133
2006-05-24,16.33,0.008610139292829722,0.0014942016331103054
2006-05-25,15.08,-0.0796345444025639,0.0018950266265665345
2006-05-26,14.55,-0.03577836896230835,0.0019937807433703363
2006-05-30,17.26,0.17080069203778026,0.003189179421782405
2006-05-31,16.03,-0.07392971903382017,0.00345380937842796
2006-06-01,14.91,-0.07242983784481449,0.0036943828010852597
2006-06-02,14.9,-0.0006709158252338199,0.003663826834294808
2006-06-05,16.4,0.09592012187873955,0.004008536478832509
2006-06-06,17.03,0.03769515984444416,0.0039915471823785765
2006-06-07,17.5,0.027224386254871558,0.003956283510882279
2006-06-08,17.72,0.012493064247466101,0.003953567200222328
2006-06-09,17.58,-0.007932052919903843,0.003922313190388472
2006-06-12,18.92,0.07345767136670167,0.004050361483867189
2006-06-13,21.01,0.10477895123317671,0.004368717828001432
2006-06-14,19.53,-0.07304676996832171,0.0045643106686330025
2006-06-15,15.88,-0.20689128906959775,0.00676532675205196
2006-06-16,16.79,0.05572301527045953,0.006847215361432697
2006-06-19,17.84,0.06065965606241397,0.00627719219118464
2006-06-20,17.1,-0.04236466364324887,0.006342785898511497
2006-06-21,16.07,-0.06212428375919332,0.006540248290510518
2006-06-22,16.15,0.0049658699192445255,0.006492333611064466
2006-06-23,16.44,0.017797339959368497,0.00649746285827136
2006-06-26,15.88,-0.03465693380904433,0.006549946159784888
2006-06-27,16.68,0.04914994111161075,0.006342675933234113
2006-06-28,16.39,-0.017539004174861983,0.0062876852889712466
2006-06-29,14.09,-0.1512060668451496,0.005928788742399783
