Date,Close,LR,RV_22
2006-01-04,1273.46,0.0036660335442650904,
2006-01-05,1273.48,1.57051206555181e-05,
2006-01-06,1285.45,0.009355541032545212,
2006-01-09,1290.15,0.003649639087549339,
2006-01-10,1289.69,-0.0003566112664934451,
2006-01-11,1294.18,0.003475410542606916,
2006-01-12,1286.06,-0.006294008933918072,
2006-01-13,1287.61,0.001204505773777953,
2006-01-17,1282.93,-0.003641262280242863,
2006-01-18,1277.93,-0.003904943146890716,
2006-01-19,1285.04,0.005548264895072208,
2006-01-20,1261.48,-0.01850421143597103,
2006-01-23,1263.83,0.001861158177292488,
2006-01-24,1266.86,0.002394604987468796,
2006-01-25,1264.68,-0.001722272244455425,
2006-01-26,1273.83,0.0072089845040412825,
2006-01-27,1283.72,0.00773400269579394,
2006-01-30,1285.2,0.0011522353080231085,
2006-01-31,1280.09,-0.003983960299848377,
2006-02-01,1282.46,0.0018497205328591448,
2006-02-02,1270.84,-0.009102009339277295,
2006-02-03,1264.03,-0.005373069533070485,3.92807007827547e-05
2006-02-06,1265.02,0.0007829027109522713,3.860489483427086e-05
2006-02-07,1254.78,-0.008127673918846945,4.137259649555534e-05
2006-02-08,1265.65,0.008625565791762213,4.0699659766759886e-05
2006-02-09,1263.78,-0.001478594260912125,3.9767949962999954e-05
2006-02-10,1266.99,0.0025367787048438117,4.0308881212263235e-05
2006-02-13,1262.86,-0.0032650186129101755,3.962484738828799e-05
2006-02-14,1275.53,0.00998278847617673,4.3636723960131244e-05
2006-02-15,1280.0,0.0034982994202303885,4.422065295149575e-05
2006-02-16,1289.38,0.007301404752129592,4.614949662026457e-05
2006-02-17,1287.24,-0.0016610912684544843,4.54951538346142e-05
2006-02-21,1283.03,-0.003275923358268429,4.464906159515761e-05
2006-02-22,1292.67,0.007485378740881288,2.972624658944873e-05
2006-02-23,1287.79,-0.003782275886945463,3.0770276754597834e-05
2006-02-24,1289.43,0.0012726893484948931,3.066284280455211e-05
2006-02-27,1294.12,0.003630667222902062,3.0678067694447636e-05
2006-02-28,1280.66,-0.010455357439631108,3.449308632681743e-05
2006-03-01,1291.24,0.008227426945400573,3.4856172996943905e-05
2006-03-02,1289.14,-0.0016276676021576009,3.497267244384736e-05
2006-03-03,1287.23,-0.0014827065599387623,3.4274866574443074e-05
2006-03-06,1278.26,-0.006992844682792487,3.648418026509484e-05
2006-03-07,1275.88,-0.0018636415300985476,3.269387592084768e-05
2006-03-08,1278.47,0.0020279138627046223,3.12695793648694e-05
2006-03-09,1272.23,-0.004892784293292429,3.258972634283544e-05
2006-03-10,1281.58,0.007322425534598054,3.110048953060547e-05
2006-03-13,1284.13,0.001987754531589836,2.8257667382300557e-05
2006-03-14,1297.48,0.010342475432269183,3.220296402769196e-05
2006-03-15,1303.02,0.004260725538161481,3.2558155894918816e-05
2006-03-16,1305.33,0.0017712351516667724,3.1533673228525544e-05
2006-03-17,1307.25,0.0014698117153582047,2.7953130012126646e-05
2006-03-20,1305.08,-0.0016613525083863934,2.7992836405705037e-05
2006-03-21,1297.23,-0.006033119659604402,2.7922750227513778e-05
2006-03-22,1305.04,0.00600246972779761,2.9178567130174634e-05
2006-03-23,1301.67,-0.002585636206187125,2.8943822884613464e-05
2006-03-24,1302.95,0.0009828689813051739,2.6636180906594928e-05
