Date,Close,LR,RV_22
2006-01-03,1.2019,0.016611120202411928,
2006-01-04,1.2119,0.008285738015698568,
2006-01-05,1.211,-0.0007429114213493848,
2006-01-06,1.2151,0.0033799133614738075,
2006-01-09,1.2088,-0.00519824595603624,
2006-01-10,1.2065,-0.0019045258934435316,
2006-01-11,1.2128,0.005208129823020935,
2006-01-12,1.2036,-0.007614670132217116,
2006-01-13,1.2142,0.00876835794044345,
2006-01-16,1.2127,-0.001236145033587599,
2006-01-17,1.2106,-0.0017331742051592547,
2006-01-18,1.2113,0.0005780585651697645,
2006-01-19,1.2097,-0.001321768056953998,
2006-01-20,1.2135,0.0031363512008535654,
2006-01-23,1.2307,0.014074367011634809,
2006-01-24,1.228,-0.002196283471203153,
2006-01-25,1.2241,-0.003180949625620988,
2006-01-26,1.2207,-0.0027814154057128893,
2006-01-27,1.2094,-0.00930009583664132,
2006-01-30,1.209,-0.00033079722431983427,
2006-01-31,1.2156,0.005444210427845292,
2006-02-01,1.2065,-0.0075141759775516626,4.4768802980947944e-05
2006-02-02,1.2091,0.002152675115114744,3.2676292611724934e-05
2006-02-03,1.2024,-0.005556721741436427,3.082057810908149e-05
2006-02-06,1.1967,-0.004751790859293947,3.169814904428158e-05
2006-02-07,1.1981,0.001169200066382603,3.109499467783994e-05
2006-02-08,1.1961,-0.0016707045904343354,3.0129382646969058e-05
2006-02-09,1.198,0.0015872356199756188,3.0209886556061485e-05
2006-02-10,1.1904,-0.006364114596567272,3.0202853231929256e-05
2006-02-13,1.1897,-0.000588210596347033,2.791841536234147e-05
2006-02-14,1.1916,0.0015957673566469044,2.3906497774122317e-05
2006-02-15,1.1889,-0.0022684319746281434,2.3992502567397125e-05
2006-02-16,1.1906,0.0014288718547907642,2.4196357622431218e-05
2006-02-17,1.194,0.0028516332332575167,2.4720446555113393e-05
2006-02-20,1.1936,-0.00033506450305095803,2.4701936842757047e-05
2006-02-21,1.1911,-0.0020967005626411073,2.408006164471927e-05
2006-02-22,1.1914,0.0002518363077317898,1.3121906472889416e-05
2006-02-23,1.1918,0.0003356831182914355,1.3239423041644475e-05
2006-02-24,1.1876,-0.0035303054232737885,1.3305554229767104e-05
2006-02-27,1.1847,-0.0024448859288912217,1.3265657038498704e-05
2006-02-28,1.1921,0.006226879763242349,1.2483663571558552e-05
2006-03-01,1.1923,0.00016775708813035473,1.2510350671236612e-05
2006-03-02,1.2039,0.00968207212889452,1.5779182807049737e-05
2006-03-03,1.2045,0.0004982561139452446,1.3298803013036801e-05
2006-03-06,1.2017,-0.0023273221376718944,1.32604429029662e-05
2006-03-07,1.1888,-0.010792825953759272,1.7138512765115935e-05
2006-03-08,1.1925,0.0031075487990013806,1.677646707763824e-05
2006-03-09,1.191,-0.0012586534071960254,1.673709838459676e-05
2006-03-10,1.191,0.0,1.664112743903988e-05
2006-03-13,1.1964,0.0045237574004927394,1.753130841484671e-05
2006-03-14,1.2013,0.0040872559715365575,1.622218700985591e-05
2006-03-15,1.2069,0.004650784896522847,1.696956942684395e-05
2006-03-16,1.2183,0.009401355736509437,2.0440239678363816e-05
2006-03-17,1.219,0.000574406120909865,1.992071155839066e-05
2006-03-20,1.2165,-0.0020529672576943547,2.0374804732770782e-05
2006-03-21,1.2095,-0.005770832173495277,2.221577415080234e-05
2006-03-22,1.2078,-0.0014065281762811743,2.2361974783344085e-05
2006-03-23,1.1973,-0.00873150115100288,2.6027469200494955e-05
2006-03-24,1.2036,0.005248044033092258,2.7169650043562896e-05
2006-03-27,1.2016,-0.0016630637460198772,2.7375493222046197e-05
2006-03-28,1.2,-0.0013324452337786508,2.677818503970914e-05
