Date,Close,LR,RV_22
2006-02-28,55.8,0.014440684154793715,
2006-03-31,54.3,-0.027249642447375155,
2006-04-30,55.2,0.016438726343160237,
2006-05-31,53.7,-0.02754995176823094,
2006-06-30,52.0,-0.032169282933391496,
2006-07-31,53.0,0.019048194970694432,
2006-08-31,53.7,0.013121087962697064,
2006-09-30,52.2,-0.028330506626225826,
2006-10-31,51.4,-0.015444322427473622,
2006-11-30,50.3,-0.021633095355426235,
2006-12-31,51.4,0.021633095355426235,
2007-01-31,50.4,-0.019646997383796716,
2007-02-28,54.1,0.07084301077511279,
2007-03-31,52.8,-0.02432299514021974,
2007-04-30,52.7,-0.0018957351648993814,
2007-05-31,53.1,0.007561472700576832,
2007-06-30,54.0,0.016807118316381153,
2007-07-31,51.8,-0.041593897298837224,
2007-08-31,52.2,0.007692345623155905,
2007-09-30,53.8,0.030190972279145356,
2007-10-31,52.8,-0.018762276455522642,
2007-11-30,51.5,-0.024929383042525455,0.0007306948932624051
2007-12-31,50.1,-0.027560799578871364,0.0007411623812587963
2008-01-31,50.9,0.01584191546565794,0.0007338353400223831
2008-02-29,48.8,-0.042132610697375394,0.0007816776647366511
2008-03-31,49.7,0.018274620243481365,0.0007813387826327552
2008-04-30,48.5,-0.02444113515914559,0.0007629661783695852
2008-05-31,48.9,0.00821359853738901,0.0007453786290304346
2008-06-30,49.9,0.020243606276646453,0.0007590675818103581
2008-07-31,50.8,0.017875351826963204,0.0007461224138368106
2008-08-31,50.1,-0.013875346493616991,0.0007441111720746763
2008-09-30,47.2,-0.059627115499309546,0.0008837923457835946
2008-10-31,38.2,-0.21155837697898017,0.0028108737286840894
2008-11-30,39.0,0.020726130517116914,0.0028612940952562863
2008-12-31,34.5,-0.12260232209233202,0.0030423457198702143
2009-01-31,36.4,0.053609450605380804,0.0032896579767039227
2009-02-28,36.6,0.005479465764625324,0.0033026739564619447
2009-03-31,37.2,0.01626052087178076,0.00332610714439451
2009-04-30,39.9,0.07006756261671665,0.0036223503668013613
2009-05-31,44.1,0.10008345855698231,0.004159101603400932
2009-06-30,46.3,0.04868217863938806,0.004294058449082079
2009-07-31,49.7,0.07086297201039482,0.004507313174286012
2009-08-31,53.4,0.07180581286356613,0.004749401829901576
2009-09-30,54.9,0.02770260254933543,0.004747781827985516
2009-10-31,57.6,0.04800921918636103,0.00478809109369346
2009-11-30,55.4,-0.03894297394860757,0.004874945482178701
2009-12-31,55.8,0.007194275634026859,0.004769522224499884
2010-01-31,56.3,0.008920665758379798,0.004762647206977602
2010-02-28,55.5,-0.014311514393256175,0.004738264483728217
2010-03-31,58.8,0.057758834152192406,0.004859683538243457
2010-04-30,58.1,-0.011976191046715101,0.00487046712672919
2010-05-31,57.4,-0.012121360532344916,0.004880057296513781
2010-06-30,56.5,-0.01580366517312548,0.004883794168735451
2010-07-31,56.1,-0.007104825623744482,0.004683588265542465
2010-08-31,56.4,0.005333345975362391,0.0022896452889960553
2010-09-30,55.3,-0.019696249975724278,0.0023523076374343567
2010-10-31,56.9,0.028522432603995895,0.0013973742411711124
2010-11-30,57.3,0.007005282588409045,0.0013590966578664336
2010-12-31,56.6,-0.01229163851155679,0.0013990839655909206
2011-01-31,59.1,0.043221939202915394,0.0014229950795652056
2011-02-28,59.2,0.0016906174779078853,0.0013162541421596766
2011-03-31,58.4,-0.013605652055779238,0.0010142864105441133
2011-04-30,57.9,-0.008598505255231537,0.000967493635929763
2011-05-31,54.8,-0.05502719062497974,0.0009601019470340535
2011-06-30,55.8,0.01808367543329492,0.0007466180383816883
2011-07-31,52.9,-0.05337053052301144,0.0008469148974536651
2011-08-31,52.6,-0.005687219120589226,0.0007238314497983545
2011-09-30,53.7,0.020696881771154807,0.0006877582459259412
2011-10-31,51.4,-0.04377482905369945,0.0007640430966000146
2011-11-30,51.8,0.007751976804317717,0.0007626967309556596
