Date,Close,LR,RV_22
2006-03-07,721.072,-0.013915203241264607,7.036602097231333e-05
2006-03-08,721.855,0.0010852940957590818,6.911135502267103e-05
2006-03-09,718.294,-0.004945331708602119,6.966511862268858e-05
2006-03-10,726.362,0.011169557153349885,6.244865037223359e-05
2006-03-13,728.054,0.002326708126578758,6.183458903797037e-05
2006-03-14,736.118,0.011015210695008548,6.518456342218008e-05
2006-03-15,742.954,0.009243699665274718,6.768352654072063e-05
2006-03-16,743.812,0.0011541830997590097,6.387340750725907e-05
2006-03-17,746.112,0.0030874082530161218,5.742193673292647e-05
2006-03-20,745.641,-0.0006314718531159613,5.5718158029364555e-05
2006-03-21,736.118,-0.012853819164933888,6.093057874847154e-05
2006-03-22,744.866,0.011813904464980318,6.596382018789817e-05
2006-03-23,747.619,0.003689153488746655,6.43326236639092e-05
2006-03-24,753.848,0.008297266255013369,6.409653837659529e-05
2006-03-27,754.047,0.000263944109046399,6.372854016791043e-05
2006-03-28,751.29,-0.0036629712584463903,6.375386959374692e-05
2006-03-29,764.192,0.01702733746993168,7.41147137986588e-05
2006-03-30,762.611,-0.0020709948370258857,6.629186523634444e-05
2006-03-31,765.155,0.0033303560248736375,5.586178309084714e-05
2006-04-03,759.239,-0.0077618118427533744,5.891029964397664e-05
2006-04-04,762.335,0.004069475783158971,5.890440120102241e-05
2006-04-05,766.275,0.005155021523091996,5.509637987468533e-05
2006-04-06,766.25,-3.262589517571968e-05,4.705773384624401e-05
2006-04-07,756.146,-0.01327400802336065,5.7745435569016704e-05
2006-04-10,752.97,-0.004209092858276087,5.872289601808936e-05
2006-04-11,742.128,-0.014503651340436186,6.451484446883367e-05
2006-04-12,747.788,0.007597780314499758,6.620304095922473e-05
2006-04-13,751.124,0.0044512359740291885,6.232120048974395e-05
2006-04-17,749.485,-0.0021844473167229594,5.997331528536181e-05
2006-04-18,769.823,0.026774314293517065,8.882720388012416e-05
2006-04-19,778.439,0.011130014097944674,9.258056930385984e-05
2006-04-20,774.685,-0.004834137275018691,9.437910093662573e-05
2006-04-21,772.143,-0.003286729084742923,8.791759614902864e-05
2006-04-24,766.154,-0.007786572111554868,8.619748302976103e-05
2006-04-25,764.834,-0.0017243771043045086,8.628055347448623e-05
2006-04-26,765.248,0.0005411474811198858,8.401811110302005e-05
2006-04-27,761.414,-0.005022733336252472,8.532479958748345e-05
2006-04-28,764.559,0.004121966054383641,8.488280243246713e-05
2006-05-01,761.141,-0.004480573793251175,7.465381788478765e-05
2006-05-02,767.631,0.008490525713582109,7.697108567163146e-05
2006-05-03,767.748,0.00015240536730853904,7.679719217751033e-05
2006-05-04,774.737,0.00906206261786835,7.619677366796654e-05
2006-05-05,781.847,0.009135452308260739,7.87834754765757e-05
2006-05-08,781.618,-0.00029293908291894155,7.843267835571341e-05
2006-05-09,780.734,-0.001131627308488703,7.825632404603521e-05
