Date,Close,LR,RV_22
2006-03-07,1275.88,-0.0018636415300985476,3.0761076961053455e-05
2006-03-08,1278.47,0.0020279138627046223,2.9634965110162616e-05
2006-03-09,1272.23,-0.004892784293292429,3.078753054480968e-05
2006-03-10,1281.58,0.007322425534598054,3.010079194900277e-05
2006-03-13,1284.13,0.001987754531589836,2.6223308642279838e-05
2006-03-14,1297.48,0.010342475432269183,3.0012518599601888e-05
2006-03-15,1303.02,0.004260725538161481,2.990956702893597e-05
2006-03-16,1305.33,0.0017712351516667724,2.9702426421771464e-05
2006-03-17,1307.25,0.0014698117153582047,2.483278322577151e-05
2006-03-20,1305.08,-0.0016613525083863934,2.448154834913818e-05
2006-03-21,1297.23,-0.006033119659604402,2.401654696209707e-05
2006-03-22,1305.04,0.00600246972779761,2.5151143146798607e-05
2006-03-23,1301.67,-0.002585636206187125,2.5161833001260907e-05
2006-03-24,1302.95,0.0009828689813051739,2.333205535558463e-05
2006-03-27,1301.61,-0.0010289646759753523,2.2459359123240815e-05
2006-03-28,1293.22,-0.006466727483593004,2.442939880684035e-05
2006-03-29,1302.89,0.007449641749711411,2.644470856341411e-05
2006-03-30,1300.25,-0.002028320340126122,2.1578037512540396e-05
2006-03-31,1294.83,-0.004177141268020712,1.9538327852537804e-05
2006-04-03,1297.81,0.002298816119732372,1.9577191337788914e-05
2006-04-04,1305.94,0.006244859469081376,2.0860102555983278e-05
2006-04-05,1311.56,0.00429418042869667,1.9175108798851535e-05
2006-04-06,1309.04,-0.0019232242820317325,1.941914787603389e-05
2006-04-07,1295.5,-0.010397323118475299,2.481409614579294e-05
2006-04-10,1296.61,0.0008564451877806079,2.360800648721442e-05
2006-04-11,1286.58,-0.007765631180751242,2.4635851384160438e-05
2006-04-12,1288.13,0.0012040192388651505,2.4606912776453367e-05
2006-04-13,1289.12,0.0007682607808270348,2.0855726881434633e-05
2006-04-17,1285.33,-0.002944320330918515,2.0695690910510567e-05
2006-04-18,1307.65,0.01721613841430436,3.40389190249314e-05
2006-04-19,1309.93,0.0017420675407153752,3.415684280593941e-05
2006-04-20,1311.46,0.0011673197606887342,3.3903458978021636e-05
2006-04-21,1311.28,-0.00013726103257116762,3.211206519456669e-05
2006-04-24,1308.11,-0.002420412040660125,3.108758648477707e-05
2006-04-25,1301.74,-0.004881516293526289,3.1694283995879654e-05
2006-04-26,1305.41,0.0028153366120644563,3.201532045188148e-05
2006-04-27,1309.72,0.0032962062324521924,3.2323989296260494e-05
2006-04-28,1310.61,0.0006793037779395661,3.0344144714933755e-05
2006-05-01,1305.19,-0.004144053640607659,2.8836267593775575e-05
2006-05-02,1313.21,0.006125897555969928,2.996431458921797e-05
2006-05-03,1307.85,-0.004089954042803434,3.0061398835545586e-05
2006-05-04,1312.25,0.003358653590475491,3.025132742882245e-05
2006-05-05,1325.76,0.010242658756627776,3.298400806412971e-05
2006-05-08,1324.66,-0.0008300571706802984,3.261474162884522e-05
2006-05-09,1325.14,0.0003622914976597613,3.218257879572955e-05
2006-05-10,1322.85,-0.0017296142137164239,2.7010058307390665e-05
2006-05-11,1305.92,-0.012880726784858965,3.4937181499869436e-05
2006-05-12,1291.24,-0.01130477624726911,3.8048787488538556e-05
2006-05-15,1294.5,0.0025215232214206296,3.823734882007828e-05
2006-05-16,1292.08,-0.0018711972613347783,3.8363456605649414e-05
2006-05-17,1270.32,-0.016984485712415953,5.041910120274138e-05
2006-05-18,1261.81,-0.006721639126294754,3.8254710943307206e-05
2006-05-19,1267.03,0.004128380928752229,3.957799606856786e-05
2006-05-22,1262.07,-0.003922348945520682,3.975286093657881e-05
2006-05-23,1256.58,-0.004359485196303581,4.00017828134705e-05
2006-05-24,1258.57,0.0015824109220128335,4.021772127214806e-05
2006-05-25,1272.88,0.011305893799113065,4.603826361966069e-05
2006-05-26,1280.16,0.00570302050221283,4.7674104811910864e-05
2006-05-30,1259.84,-0.016000341346440905,5.64724361258795e-05
