RTY_ST_True_test,RTY_ST_22_pred
0.0026187755594861,0.0027157653
0.0023055544552748,0.0024256925
0.0019985232457866,0.0021255997
0.0019820030369633,0.0018780768
0.0019749999850115,0.001660219
0.0014385451588695,0.0015048644
0.0014453096516559,0.0013067793
0.0011986878789949,0.0012096079
0.0012328496234687,0.0010626026
0.0012627355053398,0.0010288717
0.0013450719512777,0.0010213619
0.0011978391571761,0.0010536636
0.0011645379058029,0.00097104535
0.0011674594673704,0.000909376
0.0007950698037627,0.00088056515
0.0008268115231432,0.00078421424
0.0007210840613011,0.0007527977
0.0006724630937247,0.0006783579
0.000695138810776,0.00068257377
0.0006836968766998,0.00069851795
0.0006067388147812,0.0006339354
0.0007320031453751,0.00058118167
0.0006906796680538,0.0006885751
0.0006964402739237,0.00066729955
0.0006603482657199,0.0006546065
0.0006586925099802,0.00060800026
0.000678739776906,0.0005751411
0.0006994703226619,0.00058067654
0.0006907565236753,0.0005968693
0.0006905739091642,0.0006155695
0.0006241795362011,0.00059487723
0.0005410104781344,0.0005629158
0.000470031276895,0.0005172391
0.000470835085529,0.00048516676
0.0005106047687283,0.00044344543
0.0005032249578026,0.00046984066
0.0005314276708622,0.0004541771
0.000538002354473,0.00046133035
0.0008231569761231,0.00049024523
0.0007800369409490002,0.000905553
0.0007380767068139,0.00084121147
0.000748404482996,0.000791407
0.0007662549554483999,0.0007573552
0.0006360527592978,0.00074532145
0.0006172945425622,0.0006722548
0.0005919849470107,0.0006204139
0.0005907240668821,0.00057437044
0.0006502776953626,0.0005359693
0.0006419800726245,0.0005968903
0.0006403269890419,0.0005769008
0.0006415558840258,0.0005952703
0.0006458305997296,0.00060078
0.000648842266448,0.00057913293
0.0006478058795389,0.00056690874
0.0006372719841372,0.0005467297
0.0006496397540113,0.0005307103
0.0006148723774231,0.0005444242
0.0006212076908678,0.0005243118
0.0006054609160763,0.00053619273
0.0005673703210501,0.00052406284
0.0002870359692241,0.0005116797
0.0003156705245792,0.0004376161
0.0003070276970418,0.00041950404
0.0002966339358847,0.00037028998
0.000272374205155,0.00032603185
0.000277899599419,0.0002914876
0.000273691752047,0.00027040162
0.0002711932772825,0.00024915006
0.0002830679014863,0.00023379714
0.0002268519208996,0.00024196353
0.0002213722658482,0.00022545834
0.0002106221501943,0.00021723598
0.0001723067661056,0.00021412713
0.0001707077457953,0.00019248745
0.0001761925220309,0.00018271779
0.0001766723551852,0.00017830067
0.0001851479507673,0.00016748399
0.0001720965564544,0.00017182172
0.0001730722761245,0.00016166783
0.0001623938505367,0.00016179067
0.0001503694226142,0.000154588
0.0001443581703004,0.00014775411
0.0001360936100256,0.00013765726
9.166435822322022e-05,0.00012936104
8.823678710512423e-05,0.00011172358
9.524173575789696e-05,9.834848e-05
9.425284952908136e-05,9.48949e-05
9.077961539605082e-05,8.734829e-05
9.482944216083001e-05,8.3610896e-05
9.754805419509646e-05,8.361657e-05
8.570701895066805e-05,8.2661005e-05
8.628588286748751e-05,7.775095e-05
7.988814479882413e-05,7.777234e-05
6.874955461007805e-05,7.3594274e-05
7.41885378207462e-05,6.9849055e-05
7.131910155931791e-05,7.204831e-05
6.253437570523992e-05,7.027452e-05
0.00010587470268340002,6.686964e-05
9.603206980556494e-05,0.000121327284
0.0001113303383025,0.000112388814
0.00011654948012370002,0.00013852338
0.00012038739041719999,0.00013361027
0.0001161906182269,0.00013947077
0.0001506102989772,0.00013363516
0.0001487051517789,0.00016120334
0.0001523829482168,0.00015042965
0.0001534631148471,0.00014775743
0.0001463351510468,0.00014818652
0.0001913762739271,0.00014347324
0.0001934064978727,0.00022378666
0.00022450149832119998,0.00021117028
0.0002222914304088,0.00028197232
0.0002380234754105,0.00025702445
0.0002630024943352,0.00025519409
0.0002631756227785,0.00027160713
0.0002620161270381,0.00026317043
0.000267131024347,0.00025358362
0.0002662939734195,0.00025466742
0.000299301879192,0.00024676273
0.0002558337517672,0.00027472424
0.000270702370483,0.00025953533
0.0002566319678289,0.00026519262
0.000245675562231,0.00025319512
0.00024144429690910004,0.0002385312
0.0002464427845561,0.00022758369
0.00021831054530150002,0.00022453045
0.00022081791442360002,0.00021788554
0.0002176875995635,0.00020901136
0.0002260554030873,0.0002010467
0.0002256971867542,0.00020691156
0.0001872285296728,0.00020009691
0.0001899157397811,0.00019237299
0.0001547832495046,0.00018829032
0.0001856131510392,0.00016939173
0.0001770665169854,0.0001914054
0.00019215778363760002,0.00018666606
0.0001966248342584,0.00023979764
0.0002072563451864,0.00022428305
0.0002102702377484,0.00023332647
0.00024045701168590001,0.00023230074
0.000205746647723,0.00025953955
0.00023376801762490002,0.00023643176
0.0002224390766167,0.0002564403
0.0002734647206537,0.00024853225
0.0002847084284103,0.00030178126
0.0002845803068542,0.00030066055
0.0002940969789737,0.00028392355
0.0003014088761034,0.00029692615
0.0003160261048395,0.00030251755
0.000314699824152,0.00031497085
0.0003181249055671,0.000300512
0.0003188107182234,0.0003044388
0.0003129150615232,0.00029527256
0.0003138907537644,0.00028386948
0.0003223290200443,0.00028675317
0.0002962859267779,0.00029327895
0.0002891138855086,0.00028064236
0.0002777349349494,0.0002674157
0.0002731996228865,0.00027736783
0.000264054829585,0.00026277063
0.0002489812698179,0.00024778853
0.00022879512219300003,0.00023425
0.00023155677825120003,0.00023701509
0.0002053100113021,0.00022216565
0.0002102307212837,0.00021066672
0.0001581135801605,0.00020379944
0.0001512592874418,0.00018356532
0.0001514859920916,0.00016757983
0.0001498451975927,0.00015179523
0.0001397106688147,0.00016030922
0.0001254830120984,0.00014672465
0.0001286695579924,0.0001370618
0.00011673247008779999,0.00012802299
0.00011714208416110002,0.00011617818
0.0001168347564808,0.00011105882
0.00011039119241569999,0.00010673393
0.00010430103688840001,0.000100985824
0.0001196564239444,9.7031974e-05
0.0001221270377781,0.00011902679
9.132352265834952e-05,0.00011696117
0.0001049880818364,0.00010623264
0.00011110494827140001,0.00011756562
0.0001640686258891,0.00012004496
0.0001612251471141,0.00019461339
0.000160728419093,0.00019283053
0.0001590773681279,0.00017871337
0.0001561152128398,0.00016758357
0.0001611859384325,0.0001701144
0.0001666175001443,0.00016984473
0.000183851698805,0.00017868498
0.0001735346163672,0.00019689384
0.000170067096785,0.00019041346
0.0001741298203768,0.00017830286
0.0001740740536124,0.00018141452
0.0001751515931242,0.0001780493
0.0001783630100486,0.00017302966
0.0001990282645691,0.00017448056
0.0001978797959149,0.0002084034
0.0002094336608435,0.00019972182
0.0002092692927134,0.00022246114
0.00020964250606500003,0.00023839307
0.0002078327735785,0.00022625836
0.00020291741270069997,0.00021279391
0.0001978088237152,0.00021520407
0.0001630823791451,0.00020753877
0.0001540538674951,0.00020698528
0.0001574768449997,0.00018362374
0.0001570101198775,0.00017547366
0.0001501109324474,0.00016282393
0.0001488345793443,0.00015177888
0.0001428622342552,0.00014954236
0.0001412972517339,0.00014698623
0.0001544387089535,0.00015599078
0.0001579391638398,0.00015818396
0.000155990590531,0.00015901627
0.0001731678419219,0.0001615802
0.0002378544461348,0.00016929209
0.0002335663619137,0.00024479406
0.0002525812456975,0.0002391548
0.0002742204562576,0.00026314054
0.0002686221074114,0.0002876895
0.0002846602179989,0.0002905776
0.000299940399731,0.0003281167
0.0003006652779974,0.00032490326
0.0003066152549632,0.00031345533
0.0003163258826326,0.0003125089
0.0003197700558371,0.00031216367
0.0003209155825803,0.0003145017
0.0003153360275272,0.0002980322
0.0003297917195088,0.00029430634
0.0003314994420379,0.00030364888
0.0003667612421552,0.00030243548
0.0003656760776567,0.00032683875
0.000354130085278,0.000328505
0.0003924987158021,0.0003299753
0.0004097844138042,0.00037603694
0.00042996536469519996,0.0004094843
0.0004255198619299,0.000414236
0.00039390204364519993,0.0004116454
0.0004072592851799,0.0004313199
0.0003739670462261,0.00042002773
0.0003613598475107,0.00039787608
0.0003536563213757,0.00038080305
0.0003180666757235,0.0003609903
0.0003125898068482,0.00033859577
0.0003147305954026,0.00033233673
0.0002999346173624,0.0003162061
0.0002874737540845,0.00030010226
0.0002656643761868,0.00028701537
0.0002695035577191,0.00026957525
0.0002711229194432,0.0002576428
0.0002569073183824,0.0002457184
0.0002611735016622,0.0002344251
0.00023589384084710002,0.00023844505
0.0002594782769093,0.00024408373
0.0002551376031071,0.00024857887
0.0002112344517821,0.00024313045
0.0001934177916412,0.00023223477
0.0001680907763401,0.00021645534
0.0001522233840105,0.00019600928
0.0001190313950103,0.00017638317
0.0001147634480385,0.00015608691
0.0001085011007422,0.00014763122
0.0001064042170014,0.00013046684
0.0001060909633925,0.00012803487
0.0001050281758763,0.00011837762
9.927817150291698e-05,0.00010904942
0.0001263748531112,0.000104130064
0.0001265202745947,0.00013228213
0.0001698344508276,0.00012927683
0.0001842864805182,0.00018638985
0.0002074717359008,0.00018519051
0.0002058699818093,0.00020649933
0.00020706389793860003,0.00020448417
0.0002032314226887,0.00021122332
0.00018982640734260003,0.00021287317
0.0001639229205129,0.00020363547
0.0001650470003214,0.00018879719
0.0001570959851235,0.0001782926
0.0001732534257208,0.00017603184
0.0001787957675402,0.00017722223
0.0001788439284164,0.00017453192
0.0001826901566124,0.00017265904
0.0001736040947666,0.00017238117
0.0001760091309896,0.00016790039
0.0001688467575245,0.00017085194
0.0001758428298552,0.00016505823
0.0001791310110543,0.00016526679
0.0001752064779364,0.00016491953
0.0001487309016907,0.00016752922
0.000151429934103,0.00016238447
0.0001105636743004,0.00015635202
9.75543932832268e-05,0.0001416434
7.015712110259459e-05,0.00012663979
7.776201572136534e-05,0.000110196095
9.903404945891136e-05,0.000107108026
0.00011406507341009999,0.00012233622
0.00011271165935239999,0.00012180412
0.0001121248040639,0.000115331924
0.00011611614262199998,0.00011054449
0.00011314001431250001,0.0001105075
9.601085486174519e-05,0.000107957756
9.236874772505306e-05,0.00010545572
9.231343580986717e-05,0.000102847865
8.900898670956434e-05,9.701259e-05
9.38436955959674e-05,9.263804e-05
9.917127263567963e-05,9.7005744e-05
0.00010251084764009999,0.0001062661
9.78958780706222e-05,0.00011086177
0.00011797764530469999,0.00011305122
0.00011503797952589998,0.00011848166
0.0001255607748561,0.000114300456
0.0001313218441135,0.00013380763
0.0001287292930037,0.0001491896
0.0001311738101028,0.00014520618
0.0001363070633275,0.00015199099
0.0001731295028908,0.00016244095
0.0001648414303079,0.00017914866
0.000156263032513,0.00017753559
0.0001578106557724,0.00018599918
0.0001588573524047,0.00017430725
0.000156779049223,0.00016647809
0.0001699690002016,0.00017062189
0.0001711701226204,0.00017008722
0.0001701535317214,0.00016687089
0.00017054380295,0.00016813714
0.0001695420064678,0.0001682554
0.0001693429785977,0.00016416886
0.0001768576772342,0.00017124554
0.000174560866506,0.00017348687
0.000173422419106,0.00016916178
0.0001504159730176,0.00016926993
0.0001516722856561,0.00015896697
0.0001380413911869,0.00015204174
0.0001338043628026,0.00014463044
0.0001372802528216,0.00014316283
0.0001402397029042,0.00014316734
0.0001380798614824,0.00014753776
9.900276968422736e-05,0.00014732331
9.853110935383848e-05,0.00014065833
0.00010524651592500002,0.00012883641
0.00010773263283250002,0.00012320696
0.00010707498503520001,0.00011562002
0.00011011150494980001,0.000109136185
0.0001300249220685,0.00011376392
0.0001281679233884,0.0001264407
0.0001275179032048,0.00012625779
0.0001279995941317,0.00012338086
0.0001280082962454,0.00012143689
0.0001256711135504,0.00011996328
0.0001127098729844,0.000121289595
0.0001174013046918,0.00012043415
0.0001158634862676,0.00012618194
0.00011951140133710002,0.00011974993
0.0001198268171065,0.00012426711
0.000127298977301,0.00011897175
0.0001282018015413,0.00013060089
0.000124456108388,0.00012691291
0.00011762276051049999,0.00012246925
0.0001428191178858,0.00011620971
0.0001373552531211,0.00014928944
0.0001315212167481,0.00014014007
0.0001293136100481,0.0001371527
0.0001262279246697,0.00013639496
0.0001342733226719,0.00013241982
0.0001520497502348,0.00013186192
0.00011875917129029998,0.00015863465
0.00012047144572630002,0.00014362596
0.000133969830448,0.00014064426
0.0001371419271442,0.0001390299
0.0001374984793172,0.00014343814
0.0001360871692874,0.00013650251
0.0001451860737025,0.00013603734
0.0001415841266273,0.00013883799
0.0001427112382596,0.00014045073
0.0001403197700215,0.00014025268
0.000139148097076,0.00013606426
0.0001389325796125,0.00013218721
0.0001345271927307,0.00013364622
0.0001344543286221,0.00013108703
0.0001347887311894,0.00012673295
0.00010652962584209998,0.00012380644
0.0001065226178082,0.00011424916
9.865156961068092e-05,0.00010654175
8.851034664975783e-05,9.9822835e-05
9.02918139218258e-05,9.3113085e-05
9.746874780261545e-05,9.157031e-05
8.911287948676409e-05,0.00010814794
8.921632173930269e-05,0.00010881832
0.00011044342661189998,9.665283e-05
9.669648487241216e-05,0.00011216277
0.0001017251276763,0.00010012544
0.000100651944313,0.00010152987
0.00010426499620370001,9.63697e-05
9.235146750106482e-05,9.73557e-05
9.463246773250313e-05,9.1788286e-05
0.00010988421208889998,9.257942e-05
0.0001092735865767,0.000108059256
0.00010896884525150001,0.00010384582
0.0001035399108648,0.00010071824
0.000102712323579,0.00010056116
0.00011143386934019998,9.685151e-05
0.0001135614080961,0.00010642155
0.0001171786501021,0.00010822255
0.0001186642090276,0.00011331384
0.0001182956770082,0.0001135854
0.00011528801743020001,0.000111165195
0.0001723915955412,0.00010737536
0.0001567879533674,0.00018177739
0.0001547738094509,0.00016596833
0.0001739723156987,0.00018112952
0.00019084131621350002,0.00021015687
0.0002046819556671,0.00021335928
0.0002222576542118,0.00023765862
0.0002509657333291,0.000230427
0.0002520552762037,0.0002379503
0.0002676722860574,0.00023105525
0.0002630115149065,0.0002647185
0.0002512511654962,0.00025468608
0.0002512122887501,0.0002599348
0.0002702904861784,0.0002561012
0.000277907039547,0.00025446626
0.0002874436686808,0.00027487488
0.0002842316364759,0.00026548374
0.0003290258007449,0.00027577457
0.0003302074663777,0.00029907326
0.0003338145312598,0.00029021478
0.00033827004725,0.0002875593
0.0003393194380712,0.00028751892
0.0002792576749822,0.00029031737
0.0002791534527957,0.00027346448
0.0002656853825323,0.0002612808
0.0002504319326515,0.0002495284
0.0002096601089964,0.00024064926
0.0002492122034662,0.00022090912
0.00022397066367979999,0.00026280532
0.0001995670164555,0.00023573771
0.00019412163453030003,0.00022360793
0.0001839240325919,0.00020616801
0.0001864535307037,0.00019193334
0.000184194316105,0.00018593732
0.0001832985925599,0.00018107792
0.000202246740377,0.00017288864
0.0002015195643169,0.00021359541
0.00020316137558410002,0.00021584646
0.0002074150261794,0.00022474003
0.00019161905998679997,0.00023076311
0.00019060078508190001,0.00022229325
0.000188498549805,0.00021832978
0.0001953806537797,0.00021378954
0.00022288963588609997,0.00023105132
0.0002775415909816,0.00022519493
0.0002879250006158,0.00025321933
0.0002891758922147,0.0002508652
0.0002929256082679,0.00025657105
0.0002984042706749,0.00027593167
0.0002486841571378,0.00026917
0.0002647348308289,0.00025349171
0.0002787760211424,0.00025311566
0.0002863586183463,0.00025700234
0.0002829319008019,0.00026471273
0.000280465459277,0.00026399604
0.0003162125630649,0.00025884534
0.0003165831466093,0.00027508635
0.0003033039794677,0.00027358244
0.0002971874910427,0.00028897444
0.0002943979270105,0.00028425717
0.0002983553695293,0.0002843228
0.0003005104554237,0.00028987325
0.0003169146237956,0.0002910629
0.0003140708861436,0.00029348445
0.0003231277488188,0.00028366374
0.000317983279101,0.00029511147
0.0002709813461981,0.00029823842
0.000270158583896,0.00028486905
0.0002933022427319,0.00027903536
0.000287449997129,0.0002960302
0.0003134272256062,0.00027815337
0.0003099607053029,0.00028666295
0.0003021301893678,0.00027777482
0.0002948453667634,0.00028258792
0.000298435264346,0.00028924696
0.00033966082125,0.000280623
0.0003508859341706,0.00029950778
0.0003172801433937,0.00030187622
0.0003208789572259,0.0002922454
0.0002999714832911,0.00028952307
0.0003124043816025,0.00027992294
0.0003077524681725,0.00028689174
0.0002941767647137,0.0002800135
0.0002606944847251,0.00026970392
0.0002662958113215,0.00025504446
0.00028588053071,0.0002611629
0.0002712113863611,0.00026716437
0.0002517334559811,0.00026561756
0.0002440441926066,0.00025571248
0.0002625927171474,0.0002366231
0.0002493061099062,0.00025486315
0.0002482867794463,0.00025462735
0.0002187534144035,0.00024087519
0.0002204098430991,0.0002300004
0.0002112384628482,0.00022225505
0.00021269392921590002,0.00021134077
0.00020666482575879997,0.0002085002
0.000165284612282,0.00020496706
0.0001739777711611,0.0001905996
0.0001704690484527,0.00018826291
0.0001874723219116,0.0001744833
0.0002064282190233,0.00019097084
0.00019484076079,0.00020533324
0.0002290510696845,0.00019859955
0.00022895252736899996,0.00023416233
0.0002497805029877,0.00022902858
0.000246008969832,0.00023828959
0.0002362276864146,0.00025865927
0.0002372195694257,0.00025241837
0.0002733566790404,0.0002470355
0.0003325454391909,0.00025630958
0.000311182796579,0.0003158739
0.0003616623595796,0.00032364388
0.0003622342505802,0.00036955083
0.0003751607390423,0.00036932642
0.00038829639975300007,0.0003808882
0.00044304871409770006,0.00037915475
0.00042975150603549993,0.00039234888
0.00048103711490840004,0.00039864876
0.0005228176680196,0.00041434882
0.0005049686378946,0.0004515816
0.0005049509687958,0.00045639108
0.0004951184316204,0.00045836245
0.0004779924423641,0.00045555766
0.0004982678146805,0.000457305
0.0004838183454543,0.0004532773
0.0005158400948322,0.00044787978
0.0005007932730267,0.00045152387
0.0004791116792802,0.0004523113
0.00049212588945,0.0004435334
0.0004876434110923001,0.0004403024
0.00044866323635380005,0.00043655816
0.0003989056456471,0.00042312377
0.00040414451535230006,0.00040142075
0.0003677950435737,0.0003897429
0.0004036593228991,0.0003763664
0.0004961169941657,0.0003804379
0.0004815332405555,0.00043265597
0.0004367496408298,0.0004368368
0.0005270054563152,0.0004293968
0.00047944154034789993,0.00048298822
0.0004521192289143999,0.00047199294
0.0004499783640923,0.00045054144
0.0004581371588572,0.0004405439
0.0004928444895955,0.00043420386
0.0004874200054211,0.0004405248
0.00047675579036030003,0.0004454092
0.0004562844529372,0.00045034493
0.0004244115562242,0.00044526352
0.0004286539979552,0.00043121114
0.00043283596023809993,0.0004196729
0.0004104716456123,0.00041146428
0.00044085005686,0.0004013553
0.00044006585054520004,0.0004027363
0.0004432386487191,0.0004001581
0.0004314089112083,0.00040671218
0.0004060567593649,0.00040193784
0.0003718510658019,0.00039146005
0.0002834144085414,0.00037835995
0.0002837836469742,0.00034803545
0.0003219040254466,0.00032469447
0.0002372550896483,0.00032383314
0.0002282269171452,0.00030005508
0.000228763907149,0.00028148823
0.00022909632494710002,0.00027143522
0.0002239099496028,0.00026030905
0.0001990166728724,0.00025221676
0.0002037907146901,0.00024215582
0.00019071379846770001,0.00023687804
0.00018884973866899998,0.00022826962
0.00018973375149509996,0.00022090001
0.0001836094089886,0.00021574734
0.0001797414900669,0.00021154163
0.0001795877843591,0.00020709589
0.0001482944452586,0.00020304091
0.0001630434708046,0.00019219775
0.0001748870940702,0.0001919325
0.0001751429199919,0.0001963041
0.0001834425064839,0.00019586993
0.0001815332715279,0.00020039825
0.0001645642898901,0.00020028316
0.0001870869451816,0.00017648353
0.000138706827602,0.00018400383
0.0001615627110404,0.00016947986
0.0001864454297525,0.00017571503
0.0001695636648911,0.0002036905
0.000170620715675,0.00020117905
0.0001723679249219,0.00019944263
0.0002063528454432,0.00018375047
0.00020493006807960004,0.00021743379
0.0002133633316106,0.00022321114
0.00021340694812390002,0.00023160325
0.00021700993619520003,0.00023524533
0.00021399899350119998,0.00023973659
0.0002148121950652,0.00024082151
0.0002406926404766,0.0002314384
0.0002440326381041,0.00024864112
0.0002470813546173,0.00024246775
0.0002312042699664,0.0002464294
0.0002911548802309,0.00024324885
0.0002855646223955,0.0002781576
0.0002845782128704,0.0002841562
0.0002865113879903,0.00028871393
0.0002700454997182,0.00029345488
0.0002735246489758,0.00028971347
0.0002491524838652,0.00029016516
0.00023904880663,0.0002841745
0.0002555127916739,0.00027990818
0.0002564331160568,0.00028230308
0.0002568248091136,0.00028139088
0.0002602976840269,0.00027790124
0.0002719684715356,0.00027935058
0.0002632374212439,0.00028626889
0.000301917898468,0.00028458078
0.0003684703613175,0.00029263206
0.0003691779919018,0.00031573995
0.0003680682086698,0.00033099626
0.0003720227787768,0.00034110097
0.0003673290899407,0.0003557096
0.0003504959859708,0.00035863285
0.0003421843489467,0.0003542082
0.0003135778214599,0.00034818138
0.000334635389851,0.00033691165
0.0003853527035877,0.00033916635
0.00038841471126910005,0.0003488646
0.00039192415704739997,0.00035477174
0.0003930959374209,0.0003634421
0.000411957685873,0.0003686727
0.0003975417307727,0.00037516278
0.00040699711833610007,0.0003746552
0.00040470583067370007,0.00037773277
0.0003989298804314,0.00037709097
0.0003566134963629,0.0003744552
0.0003420304132442,0.0003629201
0.0003422250724064,0.0003491901
0.0003621496539148,0.00033908954
0.0002922241673438,0.00034524823
0.0002953060244651,0.00032681457
0.0002950157039546,0.0003137719
0.0002652005761858,0.00030411768
0.0003032310328792,0.00029024662
0.0004384787418458001,0.00029477413
0.00043858896572610006,0.00033199025
0.0004168452378148,0.00035463148
0.0003971303400679,0.00036870083
0.0003685837100713,0.00037268412
0.0003655924611103,0.000372028
0.0003555209464309,0.0003673209
0.0003545530396452,0.00035968833
0.0003348920301762,0.00035330444
0.0003345945962412,0.0003420093
0.0003087013456488,0.00033077435
0.0003293615292528,0.00031846334
0.0003292767652715,0.00032268395
0.0003436125240037,0.00031867175
0.0003432437724171,0.00032174322
0.0003440801378722,0.00032252778
0.000323702382488,0.00032332042
0.0003339813593627,0.00032480585
0.0003296560290302,0.00032589116
0.0003305866504012,0.00032386155
0.0003362826727564,0.0003220331
0.0003032331726464,0.00032388855
0.0001698600456344,0.00031555546
0.0001706020710811,0.00027949017
0.0001853480317754,0.00025357856
0.0001815894997259,0.00024123312
0.0001649038202513,0.00022852937
0.0001633290641723,0.00021669223
0.0001781385072355,0.00020599706
0.000179585613421,0.00020283283
0.0001781356911341,0.00020298922
0.0001786655575513,0.00020139055
0.0001852662491134,0.00020150578
0.00019771328206069996,0.00020561858
0.0001975140797842,0.00021054728
0.0001673061636305,0.00021357874
0.0001771247308724,0.00020799511
0.0001785824527667,0.00020435944
0.0001642618776733,0.00020395429
0.0001528814510947,0.00019991232
0.0001617900366017,0.0001918652
0.0001656470607334,0.00018910853
0.0001700349106395,0.00018754207
0.000165647356512,0.00018840439
0.0001627744292664,0.0001860894
0.0001745410686564,0.00018270973
0.0001556023253815,0.00018738961
0.0001642185261223,0.00018357138
0.0001618355264186,0.0001831109
0.0001608580740694,0.00018112284
0.000145746302239,0.00017835358
0.0001408642351682,0.00017104665
0.0001390264515538,0.00016377901
0.0001515056648743,0.0001569041
0.0001612264415156,0.00015987174
0.0001327213135433,0.00016680118
