NDX_ST_True_test,NDX_ST_5_pred
3.8960979308621446e-05,4.5665412e-05
4.095835019987757e-05,4.5976773e-05
4.086297143596616e-05,4.7797825e-05
4.1144548175211994e-05,4.726524e-05
4.2927984582211724e-05,4.757581e-05
4.290475825930598e-05,4.7488036e-05
4.570330261040533e-05,4.7032336e-05
6.18332547314996e-05,5.090967e-05
6.094960482086823e-05,6.667025e-05
6.076426892214251e-05,6.476134e-05
5.6468580299225206e-05,6.432089e-05
5.6290232055281015e-05,6.3213585e-05
5.8978067968424424e-05,6.122229e-05
9.110277422288912e-05,6.299933e-05
8.760241785779319e-05,9.539427e-05
8.366010195948042e-05,9.226866e-05
8.70989591728348e-05,9.181049e-05
0.0001025024963277,8.993456e-05
0.0001149175404776,0.000113264796
0.0001184576032377,0.000113405986
0.0001240644330172,0.00011241698
0.0001232617721456,0.000114098504
0.0001230830720919,0.00011718556
0.00011953176321340001,0.0001198879
0.0001236271324889,0.000117104726
0.0001403066362707,0.00011462218
0.0001406853305012,0.000120375844
0.0001459318266828,0.00012078971
0.0001406418017497,0.00012326014
0.0001196428450841,0.0001234218
0.0001208265231946,0.00011809957
0.00012053282111829999,0.00011248402
0.00012100605759109999,0.00011156892
0.00012119400493380001,0.000107636384
0.0001185872242886,0.00010408265
8.757176790280877e-05,0.00010206063
8.761551828643911e-05,9.452908e-05
8.750752624379229e-05,8.703808e-05
8.359720742816683e-05,8.1698294e-05
6.969155680753212e-05,7.580813e-05
5.9646156097719655e-05,6.977229e-05
5.668816433807481e-05,6.579236e-05
5.251670638069449e-05,6.088308e-05
5.79076483437254e-05,5.6781686e-05
7.216375385149603e-05,5.653353e-05
7.216054800942414e-05,6.468391e-05
6.969429298784801e-05,6.426061e-05
5.292082672277058e-05,6.490342e-05
5.123807434931356e-05,6.218286e-05
4.639670393866715e-05,5.9402577e-05
4.685005588133372e-05,5.5731332e-05
4.6753096985589445e-05,5.360062e-05
5.473209524986076e-05,5.1351697e-05
5.3246345956994434e-05,5.600248e-05
4.902333714162774e-05,5.6624438e-05
7.174956981806795e-05,5.4963242e-05
9.128296577679252e-05,7.0536706e-05
0.000101487882256,8.026444e-05
0.0001133522294808,9.64609e-05
0.00011548422063879999,0.00011402575
0.0001283450791299,0.00011394136
0.0001308188300448,0.00013394769
0.00016880317218,0.00013115135
0.0001688931650471,0.00015337358
0.0001770422139401,0.0001533818
0.0001767265397618,0.00017167722
0.0001726199586369,0.00016992119
0.000177239505056,0.00018257782
0.0001995774359424,0.00018475427
0.0002285449865843,0.00019087519
0.0002280804162736,0.00023231629
0.00023145475175849998,0.0002281415
0.0002551799651807,0.00023579804
0.0002628344122233,0.00024378659
0.0002566183107958,0.00024375788
0.0002645111991661,0.00023855538
0.0002656181615768,0.00024019179
0.0002427250388842,0.00024099243
0.0002237822090531,0.00023096194
0.0002126643012325,0.00021981697
0.00020466939378860002,0.00021061182
0.0002119106124194,0.00019783161
0.0002451967366432,0.00019900328
0.0002412263034016,0.00024110936
0.0002043214886851,0.0002330557
0.00020415954564229996,0.0002292236
0.0002054546399676,0.00021505983
0.0002011925348015,0.0002070731
0.0002170832393396,0.00019464773
0.0002155601419952,0.00021841342
0.000215302114381,0.00021046848
0.0001887997397824,0.00023714824
0.00019365927822949998,0.00023012269
0.0002166548676074,0.00023024145
0.00019424827545010004,0.00026483217
0.0002029065058727,0.00023812008
0.0002028788639002,0.00026320133
0.0001934584584943,0.00024173198
0.0002569415258353,0.00023776859
0.0003187132925124,0.00025195273
0.0003226439604244,0.00028433843
0.0003261852690017,0.00028698653
0.00038521811834170004,0.00029122972
0.0003903997291041,0.00039529608
0.0003452821329339,0.00038968778
0.0003555441211165,0.0003782782
0.0003746780936161,0.00036489574
0.0003938994089545,0.00036424695
0.00041469251606460005,0.00038519394
0.0004151553703638,0.0004263363
0.0004213135970019,0.0004118719
0.00041831585088149997,0.00041298076
0.0004271469745171,0.00040166228
0.00042706649533729997,0.0004345954
0.00042407369123930003,0.00043144374
0.0004220888916754,0.00042397607
0.00047563455417120004,0.00044543287
0.0004694908668685,0.00046311333
0.00046701591794139996,0.00045174427
0.0004783997749668,0.00043893166
0.0004276481499075,0.00045008888
0.0003722905484419,0.00043619462
0.0003726404141591,0.00041762862
0.0004143678350992,0.00040188615
0.0003513884427925,0.00044913235
0.00040312936490280004,0.0004151244
0.0004049113903978,0.00042080085
0.00040750461562909994,0.0004188755
0.0003922387668583,0.00043266683
0.0004284558933183,0.00043594418
0.000460051111655,0.0004438243
0.0004649846494431,0.000461606
0.00045329787560549996,0.00045445497
0.0004533901490735,0.00045011166
0.00043488676573720004,0.0004417603
0.0004428609335372999,0.000431799
0.00045701183722580003,0.00043016844
0.0004332546597303,0.0004272536
0.0003828538493509,0.0004105339
0.0003806756269972,0.0003896503
0.0003886835248024,0.00037486976
0.00039149132880050006,0.00036696214
0.0003775827912791,0.0003663836
0.0003832962832163,0.00035008125
0.00040843821358280005,0.00034942146
0.00039110136301119997,0.0003708967
0.00039125906218519994,0.00038479987
0.0003367021989669,0.00037221823
0.0003625541378881,0.0003631716
0.0003511790193386,0.00037736114
0.0003549744434985,0.00035982428
0.0003262250630183,0.00035025037
0.0002630479185488,0.00035664832
0.0002765541941882,0.0003237481
0.0002635232256773,0.00030628624
0.000277908391576,0.00029717843
0.0002870566954152,0.00030260778
0.0002877452229774,0.00032635662
0.0003230530965916,0.00031350032
0.0003232702558493,0.00038252067
0.00038573989481619994,0.00036472292
0.0004431085141343,0.0003876934
0.0004597463696383,0.00049754983
0.0004467605488981,0.0004916745
0.0005114840698128,0.00047439575
0.0005890382455133,0.00050172134
0.0005601975932145,0.0006380624
0.0005787433032509,0.00063086266
0.0005973194303202,0.0006984708
0.0006095014597405,0.000674641
0.000582108813283,0.00070525915
0.0006596426188632,0.00066819513
0.0006494180654349,0.00067496847
0.0006641685278145,0.0006710778
0.0007558797326837,0.0006642623
0.0007364530699794,0.00077888183
0.0007287900127816,0.00076153304
0.0007373843168504,0.00074283866
0.000726409208728,0.0007291586
0.0007334886919741,0.00074019365
0.0007231226917411,0.0007190234
0.0007730835246622,0.00070684677
0.0007035212142262,0.00071440183
0.0006397924440426,0.0006895099
0.0006496205886365,0.00065681647
0.0006763792946609,0.00064236025
0.0006141116026349,0.00065535854
0.0005283405154689,0.0006179123
0.0005295377848106,0.00057141506
0.0005165168232417,0.00054133136
0.0005513619151448,0.0005432733
0.0006172591389106,0.00056910625
0.0006169039218796,0.00064235536
0.0005726165701978,0.0006283557
0.000632746696507,0.000615808
0.0006043397207166,0.000672985
0.0005434880026276,0.00065112015
0.0005428590582544,0.00062249147
0.0005524963763295,0.0005934995
0.0005819020653208,0.00057572534
0.0005732607256937,0.00057416013
0.0005957542942718,0.000564971
0.0005552764891372,0.00059416005
0.0005076728385074,0.0005772029
0.0005132356181048,0.0005606598
0.0005286845714638,0.00053451513
0.0004982644185533,0.0005228989
0.0004935189542668,0.0004972845
0.0004914972268646,0.0004839206
0.000503900259767,0.0004657402
0.0005033816049201,0.00047715456
0.00046760487348120007,0.00046966635
0.0004146278225281,0.00044970235
0.0003355966560593,0.00042025544
0.0003402712384928,0.0003866696
0.0003420304055783,0.000358996
0.0002856813539456,0.00035404318
0.0002758835467561,0.00032508132
0.0002650780889578,0.00030165134
0.0002684029098531,0.00029501037
0.0002785108923631,0.00028209182
0.0002981224415005,0.00028417335
0.0002964056347782,0.00030675504
0.0002628461744649,0.00030461632
0.0002633553327783,0.00029731778
0.0002628334273658,0.00028563774
0.0002768946005495,0.0002758201
0.0002596811318037,0.0002803006
0.0002625064809894,0.0002689215
0.00024093851739900003,0.00026573692
0.0002503645512545,0.00025442164
0.0002571717936466,0.000252439
0.0002618927623063,0.00025684314
0.0002705053989012,0.00025519868
0.0002699212440929,0.00025823465
0.0002621974812415,0.00025725295
0.0002710639026985,0.00025307224
0.0002347297529189,0.00025640154
0.0002529079183223,0.000243826
0.0002845394799592,0.00025022012
0.0002646619685912,0.00027220437
0.0002613536696154,0.00026596288
0.0002490857239505,0.0002591285
0.0002564108408529,0.00025647198
0.0002579528131774,0.0002883079
0.0002540486990701,0.00028299034
0.0002532762464404,0.00027992745
0.0002504649639277,0.00027449735
0.0002356731602787,0.0002676484
0.00023590456471140003,0.00026450757
0.0002543682950694,0.0002577736
0.0002547607968663,0.000258634
0.0002688091287402,0.00025545806
0.0002547678502592,0.00026015463
0.0003733964932267,0.00025835444
0.0003729372404128,0.0003296559
0.0003784284257871,0.00034570854
0.0003753914572924,0.0003656067
0.000368771155658,0.00037378425
0.0003689271946375,0.00037825576
0.0003527908686071,0.00037561986
0.0003192931059113,0.00037336632
0.0003243117008966,0.00036036584
0.0003243569502258,0.0003539589
0.0003193794221665,0.00034386633
0.0002653528612122,0.00033276778
0.0002879530962901,0.00031737235
0.0002907717018501,0.0003221254
0.0003242032439649,0.0003205751
0.0003751555644475,0.00032437593
0.0003703865741286,0.0003441281
0.0003714996124944,0.00035440075
0.00040087366146560006,0.0003626687
0.000398991137835,0.00039486348
0.0003764445118404,0.00040177535
0.0003695549665664,0.00039934006
0.0002766125438722,0.00039129652
0.0002984389402183,0.0003651569
0.0003567957571482,0.00035912803
0.0003617735485169,0.00036262974
0.0003539316940144,0.00036147598
0.0003537903203393,0.00035916024
0.000375022495477,0.0003638781
0.0003783835003898,0.00037252836
0.0003900942223613,0.00037355383
0.0004151280704463,0.00037798885
0.0004275993170211,0.0003926156
0.0004456926972383,0.00040592504
0.0004275299684232,0.00041829323
0.00042692698330729995,0.00042239844
0.0004429480655692,0.00042409872
0.00040384868973959996,0.0004371657
0.0004190902594329,0.000432462
0.0004254181931118,0.000426488
0.0003727241907145,0.00042372756
0.0003966343783065,0.0004086506
0.0006109949539376,0.00040748817
0.0006174882061368,0.00046450368
0.0005922969887949,0.00049957616
0.0005665634001019,0.00052276626
0.0005160551381572,0.0005370872
0.0005117807537452,0.00053789414
0.000511997902898,0.0005191549
0.0005191355960821,0.00050366635
0.0004987839694769,0.0004965362
0.0004964120321302,0.00048611074
0.00048186646711420003,0.00048028858
0.000467181413249,0.0004731619
0.000454711011521,0.00046657363
0.0004947108569383,0.0004562306
