RTY_S_True_test,RTY_S_5_pred
0.00012038739041719999,0.00012915053
0.0001161906182269,0.00013258895
0.0001506102989772,0.00012505506
0.0001487051517789,0.00016007575
0.0001523829482168,0.00015078868
0.0001534631148471,0.00014888725
0.0001463351510468,0.00014730361
0.0001913762739271,0.00014333146
0.0001934064978727,0.00021004384
0.00022450149832119998,0.00020091397
0.0002222914304088,0.00025541682
0.0002380234754105,0.00023867759
0.0002630024943352,0.00024377958
0.0002631756227785,0.00026601728
0.0002620161270381,0.0002575658
0.000267131024347,0.0002490032
0.0002662939734195,0.00025341703
0.000299301879192,0.0002470196
0.0002558337517672,0.00027904814
0.000270702370483,0.00026219853
0.0002566319678289,0.00026990424
0.000245675562231,0.00025861737
0.00024144429690910004,0.00024439447
0.0002464427845561,0.00023154895
0.00021831054530150002,0.00022744815
0.00022081791442360002,0.00021780224
0.0002176875995635,0.00021061122
0.0002260554030873,0.00020252186
0.0002256971867542,0.0002055644
0.0001872285296728,0.00019994314
0.0001899157397811,0.00019123749
0.0001547832495046,0.00019068032
0.0001856131510392,0.0001724412
0.0001770665169854,0.00018763509
0.00019215778363760002,0.00017855965
0.0001966248342584,0.00022179753
0.0002072563451864,0.0002114747
0.0002102702377484,0.00021644382
0.00024045701168590001,0.00022268594
0.000205746647723,0.0002598045
0.00023376801762490002,0.00023706313
0.0002224390766167,0.00026336568
0.0002734647206537,0.0002490004
0.0002847084284103,0.0003129485
0.0002845803068542,0.00030915887
0.0002940969789737,0.00029277542
0.0003014088761034,0.00029749842
0.0003160261048395,0.00030738488
0.000314699824152,0.00032118263
0.0003181249055671,0.0003060242
0.0003188107182234,0.00030461152
0.0003129150615232,0.0002969474
0.0003138907537644,0.00028698274
0.0003223290200443,0.00029165455
0.0002962859267779,0.00029979186
0.0002891138855086,0.00028560328
0.0002777349349494,0.00027277076
0.0002731996228865,0.00027745572
0.000264054829585,0.00026471773
0.0002489812698179,0.00024964576
0.00022879512219300003,0.00023717519
0.00023155677825120003,0.00024421976
0.0002053100113021,0.00022863792
0.0002102307212837,0.00021771048
0.0001581135801605,0.00020755467
0.0001512592874418,0.00018747553
0.0001514859920916,0.0001692194
0.0001498451975927,0.00015315901
0.0001397106688147,0.00016677962
0.0001254830120984,0.00014994394
0.0001286695579924,0.00014278544
0.00011673247008779999,0.00013350724
0.00011714208416110002,0.00012202703
0.0001168347564808,0.00011694115
0.00011039119241569999,0.00011274193
0.00010430103688840001,0.00010692955
0.0001196564239444,0.00010148208
0.0001221270377781,0.00012064546
9.132352265834952e-05,0.00011995438
0.0001049880818364,0.000107789245
0.00011110494827140001,0.00011447687
0.0001640686258891,0.00012083037
0.0001612251471141,0.00021155359
0.000160728419093,0.0002061434
0.0001590773681279,0.00018941716
0.0001561152128398,0.00017759093
0.0001611859384325,0.00018157675
0.0001666175001443,0.00017385461
0.000183851698805,0.00018273997
0.0001735346163672,0.00019187643
0.000170067096785,0.00018704963
0.0001741298203768,0.0001771203
0.0001740740536124,0.00017663706
0.0001751515931242,0.0001754368
0.0001783630100486,0.00016938597
0.0001990282645691,0.00016902685
0.0001978797959149,0.00019500712
0.0002094336608435,0.0001895553
0.0002092692927134,0.00020544235
0.00020964250606500003,0.00022995214
0.0002078327735785,0.0002212968
0.00020291741270069997,0.00020960867
0.0001978088237152,0.00021514397
0.0001630823791451,0.00020829479
0.0001540538674951,0.00021082317
0.0001574768449997,0.00018722253
0.0001570101198775,0.0001750247
0.0001501109324474,0.00016261556
0.0001488345793443,0.00015192151
0.0001428622342552,0.00014913017
0.0001412972517339,0.00014602282
0.0001544387089535,0.00015017556
0.0001579391638398,0.0001562737
0.000155990590531,0.00015564481
0.0001731678419219,0.00015578808
0.0002378544461348,0.00016742626
0.0002335663619137,0.00022542865
0.0002525812456975,0.00022448043
0.0002742204562576,0.00025592864
0.0002686221074114,0.0002725768
0.0002846602179989,0.0002735118
0.000299940399731,0.00029429214
0.0003006652779974,0.00029950432
0.0003066152549632,0.000295067
0.0003163258826326,0.00029683963
0.0003197700558371,0.00030134767
0.0003209155825803,0.000306765
0.0003153360275272,0.00028989988
0.0003297917195088,0.00029057503
0.0003314994420379,0.00029421406
0.0003667612421552,0.00029671018
0.0003656760776567,0.00030787158
0.000354130085278,0.00031515682
0.0003924987158021,0.0003184667
0.0004097844138042,0.00034854712
0.00042996536469519996,0.00037153313
0.0004255198619299,0.0003833064
0.00039390204364519993,0.00038794577
0.0004072592851799,0.00039644056
0.0003739670462261,0.0003928749
0.0003613598475107,0.00037898257
0.0003536563213757,0.00036583038
0.0003180666757235,0.00035068239
0.0003125898068482,0.00033260536
0.0003147305954026,0.0003213693
0.0002999346173624,0.00030970995
0.0002874737540845,0.00029719455
0.0002656643761868,0.00028461154
0.0002695035577191,0.00027091466
0.0002711229194432,0.00026132888
0.0002569073183824,0.00025223166
0.0002611735016622,0.00024267804
0.00023589384084710002,0.00024307102
0.0002594782769093,0.00024343476
0.0002551376031071,0.00024878074
0.0002112344517821,0.00024401759
0.0001934177916412,0.00023349734
0.0001680907763401,0.00021812768
0.0001522233840105,0.00019974762
0.0001190313950103,0.0001790644
0.0001147634480385,0.00015419563
0.0001085011007422,0.00014036825
0.0001064042170014,0.00012495117
0.0001060909633925,0.00011856829
0.0001050281758763,0.00011075503
9.927817150291698e-05,0.00010649823
0.0001263748531112,0.00010421676
0.0001265202745947,0.00012262021
0.0001698344508276,0.00012408532
0.0001842864805182,0.0001621424
0.0002074717359008,0.00017416078
0.0002058699818093,0.00020017503
0.00020706389793860003,0.00020338227
0.0002032314226887,0.00020929585
0.00018982640734260003,0.00020776241
0.0001639229205129,0.00020014231
0.0001650470003214,0.00018556169
0.0001570959851235,0.00017505224
0.0001732534257208,0.00016725119
0.0001787957675402,0.00017056223
0.0001788439284164,0.00016986606
0.0001826901566124,0.0001703995
0.0001736040947666,0.00017347293
0.0001760091309896,0.0001721746
0.0001688467575245,0.00017201123
0.0001758428298552,0.00016756005
0.0001791310110543,0.00016917495
0.0001752064779364,0.0001692448
0.0001487309016907,0.00016918135
0.000151429934103,0.00016192345
0.0001105636743004,0.00015744417
9.75543932832268e-05,0.00014118981
7.015712110259459e-05,0.0001241418
7.776201572136534e-05,0.0001037716
9.903404945891136e-05,9.553522e-05
0.00011406507341009999,0.00010140433
0.00011271165935239999,0.00011035027
0.0001121248040639,0.00010988329
0.00011611614262199998,0.00011145555
0.00011314001431250001,0.000116144714
9.601085486174519e-05,0.00011459172
9.236874772505306e-05,0.00010859172
9.231343580986717e-05,0.00010286698
8.900898670956434e-05,9.733108e-05
9.38436955959674e-05,9.283104e-05
9.917127263567963e-05,9.302742e-05
0.00010251084764009999,9.798613e-05
9.78958780706222e-05,0.000100524805
0.00011797764530469999,0.00010087105
0.00011503797952589998,0.00011395222
0.0001255607748561,0.000112840964
0.0001313218441135,0.0001251341
0.0001287292930037,0.00013292176
0.0001311738101028,0.00013197417
0.0001363070633275,0.0001342966
0.0001731295028908,0.00013962912
0.0001648414303079,0.00016679704
0.000156263032513,0.00017030783
0.0001578106557724,0.00017173175
0.0001588573524047,0.00016557878
0.000156779049223,0.00016153367
0.0001699690002016,0.00015949846
0.0001711701226204,0.00016263728
0.0001701535317214,0.0001622919
0.00017054380295,0.00016248417
0.0001695420064678,0.00016235828
0.0001693429785977,0.00016126173
0.0001768576772342,0.00016414752
0.000174560866506,0.00017015846
0.000173422419106,0.0001677071
0.0001504159730176,0.00016638445
0.0001516722856561,0.00015809892
0.0001380413911869,0.00015260224
0.0001338043628026,0.00014423257
0.0001372802528216,0.00013942234
0.0001402397029042,0.00013634814
0.0001380798614824,0.00013820006
9.900276968422736e-05,0.00013662656
9.853110935383848e-05,0.0001275353
0.00010524651592500002,0.00012190317
0.00010773263283250002,0.000120431796
0.00010707498503520001,0.000113908
0.00011011150494980001,0.00010767918
0.0001300249220685,0.00011071226
0.0001281679233884,0.00013102022
0.0001275179032048,0.00012952277
0.0001279995941317,0.00012806767
0.0001280082962454,0.00012765832
0.0001256711135504,0.00012727403
0.0001127098729844,0.00012524964
0.0001174013046918,0.000120800025
0.0001158634862676,0.0001211402
0.00011951140133710002,0.00011659234
0.0001198268171065,0.00011714327
0.000127298977301,0.00011506408
0.0001282018015413,0.00012250537
0.000124456108388,0.00012364144
0.00011762276051049999,0.00012144993
0.0001428191178858,0.00011737783
0.0001373552531211,0.00014081506
0.0001315212167481,0.00013558714
0.0001293136100481,0.00013594775
0.0001262279246697,0.00013842515
0.0001342733226719,0.00013353348
0.0001520497502348,0.00013381924
0.00011875917129029998,0.00015135533
0.00012047144572630002,0.00013796875
0.000133969830448,0.00013252175
0.0001371419271442,0.00013602465
0.0001374984793172,0.00013618171
0.0001360871692874,0.00013142561
0.0001451860737025,0.00013152507
0.0001415841266273,0.00013907634
0.0001427112382596,0.00013837463
0.0001403197700215,0.00013723197
0.000139148097076,0.00013544288
0.0001389325796125,0.00013344407
0.0001345271927307,0.00013624705
0.0001344543286221,0.00013262883
0.0001347887311894,0.0001291863
0.00010652962584209998,0.00012704001
0.0001065226178082,0.000117857795
9.865156961068092e-05,0.000110039604
8.851034664975783e-05,0.00010229448
9.02918139218258e-05,9.490601e-05
9.746874780261545e-05,9.005159e-05
8.911287948676409e-05,0.00010067021
8.921632173930269e-05,0.00010486689
0.00011044342661189998,9.5363015e-05
9.669648487241216e-05,0.00011560588
0.0001017251276763,0.00010517451
0.000100651944313,0.000108057895
0.00010426499620370001,0.00010274955
9.235146750106482e-05,0.00010524128
9.463246773250313e-05,9.7388875e-05
0.00010988421208889998,9.536563e-05
0.0001092735865767,0.00010447862
0.00010896884525150001,0.00010345736
0.0001035399108648,0.00010164656
0.000102712323579,0.00010109742
0.00011143386934019998,9.924178e-05
0.0001135614080961,0.000104246945
0.0001171786501021,0.000104731786
0.0001186642090276,0.000107714215
0.0001182956770082,0.00010894009
0.00011528801743020001,0.00010921456
0.0001723915955412,0.000107897664
0.0001567879533674,0.00016478889
0.0001547738094509,0.00015452455
0.0001739723156987,0.00016170635
0.00019084131621350002,0.00017828032
0.0002046819556671,0.00019978688
0.0002222576542118,0.00020724682
0.0002509657333291,0.00021492258
0.0002520552762037,0.0002326558
0.0002676722860574,0.00022939463
0.0002630115149065,0.00025030022
0.0002512511654962,0.000244092
0.0002512122887501,0.0002443177
0.0002702904861784,0.00023872303
0.000277907039547,0.00024547646
0.0002874436686808,0.0002560398
0.0002842316364759,0.00025467458
0.0003290258007449,0.00026065006
0.0003302074663777,0.00029674955
0.0003338145312598,0.0002910041
0.00033827004725,0.00029129503
0.0003393194380712,0.00029365666
0.0002792576749822,0.0002960385
0.0002791534527957,0.000279351
0.0002656853825323,0.00026710395
0.0002504319326515,0.00025422912
0.0002096601089964,0.00024464817
0.0002492122034662,0.00022223445
0.00022397066367979999,0.00025524155
0.0001995670164555,0.00023184539
0.00019412163453030003,0.0002161227
0.0001839240325919,0.00020054824
0.0001864535307037,0.00019247632
0.000184194316105,0.00018322935
0.0001832985925599,0.00017729845
0.000202246740377,0.00017282591
0.0002015195643169,0.0002028418
0.00020316137558410002,0.00020103474
0.0002074150261794,0.00020411344
0.00019161905998679997,0.00020658932
0.00019060078508190001,0.0002113886
0.000188498549805,0.00020259203
0.0001953806537797,0.00019580987
0.00022288963588609997,0.00020335478
0.0002775415909816,0.00021028082
0.0002879250006158,0.0002500302
0.0002891758922147,0.00025095025
0.0002929256082679,0.00025516588
0.0002984042706749,0.00026880752
0.0002486841571378,0.00026819724
0.0002647348308289,0.00025359416
0.0002787760211424,0.00025453063
0.0002863586183463,0.00025972354
0.0002829319008019,0.0002608353
0.000280465459277,0.0002570047
0.0003162125630649,0.00025554403
0.0003165831466093,0.00027822857
0.0003033039794677,0.00027830608
0.0002971874910427,0.00028622785
0.0002943979270105,0.0002814394
0.0002983553695293,0.0002795203
0.0003005104554237,0.00027873466
0.0003169146237956,0.0002867427
0.0003140708861436,0.00029459878
0.0003231277488188,0.0002872209
0.000317983279101,0.00029326364
0.0002709813461981,0.00030260137
0.000270158583896,0.00028605064
0.0002933022427319,0.00027475544
0.000287449997129,0.00028168174
0.0003134272256062,0.00026976946
0.0003099607053029,0.0002853853
0.0003021301893678,0.00028050636
0.0002948453667634,0.00028227322
0.000298435264346,0.00028278062
0.00033966082125,0.00028076302
0.0003508859341706,0.00030574092
0.0003172801433937,0.00030965792
0.0003208789572259,0.00030157485
0.0002999714832911,0.0002965713
0.0003124043816025,0.0002890768
0.0003077524681725,0.00028868523
0.0002941767647137,0.00028207508
0.0002606944847251,0.00027366035
0.0002662958113215,0.0002595452
0.00028588053071,0.00027048594
0.0002712113863611,0.00027002845
0.0002517334559811,0.00026672054
0.0002440441926066,0.00025913375
0.0002625927171474,0.00024106928
0.0002493061099062,0.00025478873
0.0002482867794463,0.00025031692
0.0002187534144035,0.00023704162
0.0002204098430991,0.0002263877
0.0002112384628482,0.00021918943
0.00021269392921590002,0.00020948157
0.00020666482575879997,0.0002089063
0.000165284612282,0.00020274396
0.0001739777711611,0.0001883567
0.0001704690484527,0.00018990082
0.0001874723219116,0.00017619449
0.0002064282190233,0.00018755079
0.00019484076079,0.0001926799
0.0002290510696845,0.00019241862
0.00022895252736899996,0.00021784822
0.0002497805029877,0.00021833983
0.000246008969832,0.00023345709
0.0002362276864146,0.0002429099
0.0002372195694257,0.0002431939
0.0002733566790404,0.00024152029
0.0003325454391909,0.00025323406
0.000311182796579,0.00029790605
0.0003616623595796,0.00030161726
0.0003622342505802,0.00032602006
0.0003751607390423,0.00034040012
0.00038829639975300007,0.00034690544
0.00044304871409770006,0.00035136755
0.00042975150603549993,0.0003721133
0.00048103711490840004,0.0003812417
0.0005228176680196,0.00040180932
0.0005049686378946,0.00042658282
0.0005049509687958,0.00043932578
0.0004951184316204,0.0004452597
0.0004779924423641,0.00044871675
0.0004982678146805,0.00044899713
0.0004838183454543,0.0004457492
0.0005158400948322,0.00044349133
0.0005007932730267,0.00044855327
0.0004791116792802,0.00044984446
0.00049212588945,0.00044573002
0.0004876434110923001,0.0004451683
0.00044866323635380005,0.0004437713
0.0003989056456471,0.0004327694
0.00040414451535230006,0.0004134567
0.0003677950435737,0.0004005676
0.0004036593228991,0.0003813323
0.0004961169941657,0.000376321
0.0004815332405555,0.00040937512
0.0004367496408298,0.00042361865
0.0005270054563152,0.00042470903
0.00047944154034789993,0.00046058575
0.0004521192289143999,0.0004591751
0.0004499783640923,0.00043834484
0.0004581371588572,0.00043162543
0.0004928444895955,0.0004312189
0.0004874200054211,0.00043552756
0.00047675579036030003,0.00044481445
0.0004562844529372,0.00044861482
0.0004244115562242,0.00044578055
0.0004286539979552,0.0004353516
0.00043283596023809993,0.00042584448
0.0004104716456123,0.0004194786
0.00044085005686,0.00040933097
0.00044006585054520004,0.00041253102
0.0004432386487191,0.00041393517
0.0004314089112083,0.00041584973
0.0004060567593649,0.00041407094
0.0003718510658019,0.00040729906
0.0002834144085414,0.00039226573
0.0002837836469742,0.00036174135
0.0003219040254466,0.00033641615
0.0002372550896483,0.00033096675
0.0002282269171452,0.0003043783
0.000228763907149,0.0002870858
0.00022909632494710002,0.00027915428
0.0002239099496028,0.00027130244
0.0001990166728724,0.00026119297
0.0002037907146901,0.00025402612
0.00019071379846770001,0.00025167418
0.00018884973866899998,0.00024446024
0.00018973375149509996,0.0002378173
0.0001836094089886,0.00023283059
0.0001797414900669,0.00022906515
0.0001795877843591,0.00022488153
0.0001482944452586,0.00022070839
0.0001630434708046,0.00020991679
0.0001748870940702,0.00020582431
0.0001751429199919,0.00020941222
0.0001834425064839,0.00020899497
0.0001815332715279,0.00021256557
0.0001645642898901,0.00021489851
0.0001870869451816,0.00018665034
0.000138706827602,0.00019028451
0.0001615627110404,0.0001751645
0.0001864454297525,0.00017649958
0.0001695636648911,0.00020474561
0.000170620715675,0.00020374631
0.0001723679249219,0.00020167246
0.0002063528454432,0.00018540719
0.00020493006807960004,0.00021719337
0.0002133633316106,0.00022072147
0.00021340694812390002,0.00022768312
0.00021700993619520003,0.00023225712
0.00021399899350119998,0.00023651599
0.0002148121950652,0.00023627111
0.0002406926404766,0.0002231373
0.0002440326381041,0.00024358045
0.0002470813546173,0.00023581243
0.0002312042699664,0.00024135935
0.0002911548802309,0.0002395935
0.0002855646223955,0.00027173827
0.0002845782128704,0.00027873958
0.0002865113879903,0.00028355443
0.0002700454997182,0.0002876958
0.0002735246489758,0.0002874563
0.0002491524838652,0.00028481203
0.00023904880663,0.00027679186
0.0002555127916739,0.00026904253
0.0002564331160568,0.00026736822
0.0002568248091136,0.0002663872
0.0002602976840269,0.0002651213
0.0002719684715356,0.00026876747
0.0002632374212439,0.00027410252
0.000301917898468,0.00027395703
0.0003684703613175,0.00028441643
0.0003691779919018,0.00031032364
0.0003680682086698,0.0003271844
0.0003720227787768,0.00033877377
0.0003673290899407,0.0003505488
0.0003504959859708,0.00035474534
0.0003421843489467,0.00034958895
0.0003135778214599,0.0003434535
0.000334635389851,0.00033312198
0.0003853527035877,0.0003301014
0.00038841471126910005,0.0003412062
0.00039192415704739997,0.0003499626
0.0003930959374209,0.0003581095
0.000411957685873,0.00036611198
0.0003975417307727,0.00037631972
0.00040699711833610007,0.00037641806
0.00040470583067370007,0.00038014524
0.0003989298804314,0.0003806495
0.0003566134963629,0.0003792867
0.0003420304132442,0.00036794026
0.0003422250724064,0.00035580058
0.0003621496539148,0.00034571328
0.0002922241673438,0.00034497064
0.0002953060244651,0.00032621858
0.0002950157039546,0.00031547793
0.0002652005761858,0.00030772036
0.0003032310328792,0.00029455364
0.0004384787418458001,0.00029339438
0.00043858896572610006,0.00033606368
0.0004168452378148,0.00036205564
0.0003971303400679,0.0003770517
0.0003685837100713,0.00038637643
0.0003655924611103,0.00038513602
0.0003555209464309,0.0003732752
0.0003545530396452,0.0003619794
0.0003348920301762,0.00035312967
0.0003345945962412,0.00034195848
0.0003087013456488,0.00033200564
0.0003293615292528,0.00032135454
0.0003292767652715,0.00032428006
0.0003436125240037,0.00032135387
0.0003432437724171,0.00032644707
0.0003440801378722,0.00032807168
0.000323702382488,0.0003316818
0.0003339813593627,0.00032935757
0.0003296560290302,0.000329178
0.0003305866504012,0.00032676946
0.0003362826727564,0.00032506636
0.0003032331726464,0.00032514546
0.0001698600456344,0.0003184951
0.0001706020710811,0.00027961034
0.0001853480317754,0.0002498527
0.0001815894997259,0.0002313459
0.0001649038202513,0.00021503285
0.0001633290641723,0.00020041427
0.0001781385072355,0.00019737991
0.000179585613421,0.00019958334
0.0001781356911341,0.00020021251
0.0001786655575513,0.0002003424
0.0001852662491134,0.00020168727
0.00019771328206069996,0.00020469273
0.0001975140797842,0.00020973742
0.0001673061636305,0.00021279498
0.0001771247308724,0.00020704919
0.0001785824527667,0.00020321707
