Date,x
2007-03-08,0.00016087093172967692
2007-03-09,0.0001548974599875028
2007-03-12,0.00014761216650201192
2007-03-13,0.0001412789224119493
2007-03-14,0.00016603212710749232
2007-03-15,0.00015974140340056458
2007-03-16,0.00015586053003547546
2007-03-19,0.00014988402984286608
2007-03-20,0.00014705628981113273
2007-03-21,0.00014263540835446887
2007-03-22,0.00014835229424896548
2007-03-23,0.00014142905255100827
2007-03-26,0.0001352566471168568
2007-03-27,0.00012930284777870523
2007-03-28,0.0001270644537620036
2007-03-29,0.00012350526280824835
2007-03-30,0.00011842626177383681
2007-04-02,0.00011388850541014373
2007-04-03,0.00010967148541156296
2007-04-04,0.00011011363078300765
2007-04-05,0.00010586383212087298
2007-04-09,0.0001020323858381357
2007-04-10,9.831788813194535e-05
2007-04-11,9.47655924303285e-05
2007-04-12,9.45055666753831e-05
2007-04-13,9.390984943640522e-05
2007-04-16,9.143366702420387e-05
2007-04-17,9.793900766561692e-05
2007-04-18,9.480806159298365e-05
2007-04-19,9.301642818497926e-05
2007-04-20,9.15675919147142e-05
2007-04-23,9.523963465372691e-05
2007-04-24,9.163562888725172e-05
2007-04-25,8.82868059808134e-05
2007-04-26,8.717534754584744e-05
2007-04-27,8.400653589589122e-05
2007-04-30,8.252836359561368e-05
2007-05-01,9.50697625624207e-05
2007-05-02,9.093915335003446e-05
2007-05-03,9.347676738907111e-05
2007-05-04,8.932067196772814e-05
2007-05-07,7.520221048985085e-05
2007-05-08,7.428466422676587e-05
2007-05-09,7.347003337661881e-05
2007-05-10,7.329918545227276e-05
2007-05-11,7.859637228663617e-05
2007-05-14,7.989773046190057e-05
2007-05-15,7.96291995327898e-05
2007-05-16,7.979883365848656e-05
2007-05-17,7.965596806012998e-05
2007-05-18,7.949814108991e-05
2007-05-21,7.961448647609326e-05
2007-05-22,8.037221474107237e-05
2007-05-23,8.032284522134998e-05
2007-05-24,7.998646047970872e-05
2007-05-25,8.184985057933216e-05
2007-05-29,8.178110602292705e-05
2007-05-30,8.174897052179949e-05
2007-05-31,8.163464642533707e-05
2007-06-01,8.097815449478727e-05
2007-06-04,8.083411182603985e-05
2007-06-05,8.0202771453652e-05
2007-06-06,8.047417786288951e-05
2007-06-07,8.001334077682201e-05
2007-06-08,8.274045414739922e-05
2007-06-11,8.324202948305977e-05
2007-06-12,8.288720281406624e-05
2007-06-13,8.388715961881294e-05
2007-06-14,8.437848141804467e-05
2007-06-15,8.403615237380463e-05
2007-06-18,8.45867441787103e-05
2007-06-19,8.405433394786438e-05
2007-06-20,8.356307056400988e-05
2007-06-21,8.46191326407282e-05
2007-06-22,8.42019941615655e-05
2007-06-25,8.39915928212294e-05
2007-06-26,8.409420806033078e-05
2007-06-27,8.369622526437152e-05
2007-06-28,8.446814181618249e-05
2007-06-29,8.404189044584963e-05
2007-07-02,8.395468363004349e-05
2007-07-03,8.444183154593501e-05
2007-07-05,8.402502730388238e-05
2007-07-06,8.358387622748616e-05
2007-07-09,8.316884154146846e-05
2007-07-10,8.278077171484355e-05
2007-07-11,8.446754430307953e-05
2007-07-12,8.411380302262569e-05
2007-07-13,8.53291983605815e-05
2007-07-16,8.496689380300164e-05
2007-07-17,8.50505248488902e-05
2007-07-18,8.473695071682877e-05
2007-07-19,8.463934211437271e-05
2007-07-20,8.467644116045475e-05
2007-07-23,8.603783096568303e-05
2007-07-24,8.565134465944796e-05
2007-07-25,8.954147522065249e-05
2007-07-26,8.937924942596054e-05
2007-07-27,9.226374250076841e-05
2007-07-30,0.00010807655895116252
2007-07-31,0.00010409719712422205
2007-08-01,0.00010269654618138138
2007-08-02,9.886025405414687e-05
2007-08-03,9.704292744349167e-05
2007-08-06,0.00013924785764229405
2007-08-07,0.00013849759584616975
2007-08-08,0.00013208424799604886
2007-08-09,0.00016218071191024475
2007-08-10,0.0001585851529572094
2007-08-13,0.00014518467050110226
2007-08-14,0.00014081608865142923
2007-08-15,0.0001571732557152178
2007-08-16,0.0001569368391209966
2007-08-17,0.00017505461235481142
2007-08-20,0.00018864579311612828
2007-08-21,0.0001711749687141097
2007-08-22,0.00015607428288950934
2007-08-23,0.00015164694300727472
2007-08-24,0.00015013494511256965
2007-08-27,0.00014723411266644572
2007-08-28,0.0001449457985471054
2007-08-29,0.0001821655530865597
2007-08-30,0.00020381440919025505
2007-08-31,0.00018923669958594445
2007-09-04,0.00018253891219444017
2007-09-05,0.00017270350300345897
2007-09-06,0.00016882164411317736
2007-09-07,0.00015486149035614139
2007-09-10,0.0001777707880249754
2007-09-11,0.0001681319298673448
2007-09-12,0.00016926960604150314
