Date,x
2007-03-08,0.00012137557493972518
2007-03-09,0.0001169028714605713
2007-03-12,0.00011300534511384177
2007-03-13,0.0001096242026886418
2007-03-14,0.0001245110323759676
2007-03-15,0.00012015848839540521
2007-03-16,0.00011582967185523576
2007-03-19,0.00011301978092756739
2007-03-20,0.00010983831539667322
2007-03-21,0.00010592687169637491
2007-03-22,0.00010417161944787745
2007-03-23,0.00010422798796856678
2007-03-26,0.00010356581539159024
2007-03-27,0.00010002429241883087
2007-03-28,0.00010322338164083175
2007-03-29,0.00010953854488386996
2007-03-30,0.00010547641641758911
2007-04-02,0.0001020679605979924
2007-04-03,9.85095644033989e-05
2007-04-04,9.590349126643798e-05
2007-04-05,9.268362100050207e-05
2007-04-09,8.983563177640296e-05
2007-04-10,8.929276194427276e-05
2007-04-11,8.648941468521992e-05
2007-04-12,9.306033225140299e-05
2007-04-13,9.012936892626962e-05
2007-04-16,8.728073910606914e-05
2007-04-17,8.460104067235738e-05
2007-04-18,8.167154286691152e-05
2007-04-19,8.042063661879028e-05
2007-04-20,7.80235007221939e-05
2007-04-23,7.582012462839384e-05
2007-04-24,7.321368280660704e-05
2007-04-25,7.037603734955133e-05
2007-04-26,6.952776583780691e-05
2007-04-27,6.714787608755114e-05
2007-04-30,6.486167519449912e-05
2007-05-01,7.45508250375896e-05
2007-05-02,7.225717551338674e-05
2007-05-03,7.05619295345019e-05
2007-05-04,6.77022573673898e-05
2007-05-07,6.574403364457096e-05
2007-05-08,6.361538438733227e-05
2007-05-09,6.142898889729826e-05
2007-05-10,6.0243568352002355e-05
2007-05-11,7.122250455796773e-05
2007-05-14,7.06604515163639e-05
2007-05-15,7.277908291796243e-05
2007-05-16,7.808410491678211e-05
2007-05-17,7.501888640171817e-05
2007-05-18,7.506924757604138e-05
2007-05-21,7.410575558956644e-05
2007-05-22,7.222944788669881e-05
2007-05-23,6.981802588535122e-05
2007-05-24,7.203419271667519e-05
2007-05-25,8.054927870846626e-05
2007-05-29,7.785235939369467e-05
2007-05-30,7.614181280051908e-05
2007-05-31,7.412325244234782e-05
2007-06-01,7.350939519329957e-05
2007-06-04,7.145745339884434e-05
2007-06-05,6.993597885629501e-05
2007-06-06,6.84844771112614e-05
2007-06-07,7.458212334341161e-05
2007-06-08,8.361132778601016e-05
2007-06-11,8.110137498152457e-05
2007-06-12,7.820745528505539e-05
2007-06-13,7.78493988518688e-05
2007-06-14,7.789869182427015e-05
2007-06-15,7.444068794786014e-05
2007-06-18,7.44924797370987e-05
2007-06-19,7.510261546962424e-05
2007-06-20,7.383906473015073e-05
2007-06-21,7.665498318875327e-05
2007-06-22,7.450910546466691e-05
2007-06-25,7.835463633482586e-05
2007-06-26,7.803499304475025e-05
2007-06-27,7.555686776249244e-05
2007-06-28,7.545812158695491e-05
2007-06-29,7.124710006879989e-05
2007-07-02,7.261957298766212e-05
2007-07-03,7.382783078783254e-05
2007-07-05,7.297811431468149e-05
2007-07-06,7.067533077908312e-05
2007-07-09,7.026906864413321e-05
